,index,score_df1,claim_name,ncbi_gene_id_df1,ncbi_gene_id_df2,score_df2,score_ratio
3551,2858,0.0001675743611227,AMYP1,281,281,0.0001678777306899,0.9981929135808943
2180,923,0.0001675743611227,PLCB1,23236,23236,0.0001678817645052,0.9981689292854051
1915,1247,0.0001675743611227,FABP5,2171,2171,0.0001678827725582,0.9981629357747646
1417,612,0.0001675743611227,MARK4,57787,57787,0.0001678843113235,0.9981537869836882
3913,3290,0.0001675743611227,CLCN3,1182,1182,0.0001678875202377,0.9981347087945749
2794,3791,0.0001675743611227,MAGEA1,4100,4100,0.0001678909759974,0.9981141638326952
3346,2775,0.0001675743611227,TIGIT,201633,201633,0.0001678985392187,0.9980692024033768
4282,3196,0.0001675743611227,TSPEAR,54084,54084,0.0001679002001145,0.9980593293422058
1130,1723,0.0001675743611227,ZDHHC3,51304,51304,0.0001679002001145,0.9980593293422058
1088,2214,0.0001675743611227,MYOM2,9172,9172,0.0001679002001145,0.9980593293422058
1671,284,0.0001675743611227,EFR3A,23167,23167,0.0001679002001145,0.9980593293422058
2189,1005,0.0001675743611227,WDR24,84219,84219,0.0001679002001145,0.9980593293422058
3516,2814,0.0001675743611227,ECHS1,1892,1892,0.0001679002001145,0.9980593293422058
3652,2359,0.0001675743611227,AGAP3,116988,116988,0.0001679002001145,0.9980593293422058
4319,3180,0.0001675743611227,B4GALT2,8704,8704,0.0001679002001145,0.9980593293422058
1099,2215,0.0001675743611227,NECAB1,64168,64168,0.0001679002001145,0.9980593293422058
4321,3182,0.0001675743611227,JMJD8,339123,339123,0.0001679002001145,0.9980593293422058
4328,3191,0.0001675743611227,KRTAP10-4,386672,386672,0.0001679002001145,0.9980593293422058
2364,3893,0.0001675743611227,CES1P1,51716,51716,0.0001679044781657,0.9980338997112738
3205,4468,0.0001675743611227,RNF8,9025,9025,0.0001679047728112,0.9980321483245057
4295,3153,0.0001675743611227,COL13A1,1305,1305,0.0001679059118841,0.9980253776792036
1814,1125,0.0001675743611227,S1PR3,1903,1903,0.0001679091868823,0.9980059116131942
1700,331,0.0001675743611227,IL2RG,3561,3561,0.0001679120960751,0.9979886204728875
613,1406,0.0001675743611227,SLC15A2,6565,6565,0.0001679146677429,0.9979733359522763
1212,1898,0.0001675743611227,PBK,55872,55872,0.0001679161761312,0.9979643711739068
2281,886,0.0001675743611227,TARP,445347,445347,0.000167924890603,0.9979125817558
489,1713,0.0001675743611227,USP9Y,8287,8287,0.000167924890603,0.9979125817558
3335,2800,0.0001675743611227,PLAUR,5329,5329,0.0001679272182557,0.9978987496091151
1355,351,0.0001675743611227,ZNF816,125893,125893,0.0001679296713034,0.9978841727138377
3703,2601,0.0001675743611227,LIPE,3991,3991,0.000167935054638,0.9978521844883578
3882,3406,0.0001675743611227,PECAM1,5175,5175,0.0001679437178116,0.997800711490058
396,1552,0.0001675743611227,CHD4,1108,1108,0.0001679533500345,0.997743487035405
4110,3054,0.0001675743611227,POLR3G,10622,10622,0.0001679576324583,0.997718047521924
1100,2216,0.0001675743611227,TCF19,6941,6941,0.0001679576324583,0.997718047521924
3450,2889,0.0001675743611227,CCHCR1,54535,54535,0.0001679576324583,0.997718047521924
1484,530,0.0001675743611227,EYA1,2138,2138,0.0001679581203433,0.9977151493490424
4332,3178,0.0001675743611227,FCGR1A,2209,2209,0.0001679590532205,0.9977096078453421
359,1602,0.0001675743611227,NOTCH2,4853,4853,0.000167960532979,0.9977008178680388
1545,103,0.0001675743611227,CHKA,1119,1119,0.0001679631444075,0.9976853059867898
3595,2487,0.0001675743611227,CDC5L,988,988,0.0001679900273179,0.9975256495767252
1254,1854,0.0001675743611227,NPY5R,4889,4889,0.0001679932702916,0.9975063931538873
4145,3098,0.0001675743611227,ATP2A1,487,487,0.0001679955128614,0.9974930774547088
2497,4056,0.0001675743611227,FES,2242,2242,0.0001680015674297,0.9974571290403064
2206,980,0.0001675743611227,CYP4X1,260293,260293,0.0001680024819062,0.9974516996496574
503,1701,0.0001675743611227,MT2A,4502,4502,0.0001680213132907,0.9973399079006917
1662,294,0.0001675743611227,BBS4,585,585,0.0001680263222623,0.9973101765633217
2507,4029,0.0001675743611227,TNFAIP3,7128,7128,0.0001680297413051,0.9972898834523994
3983,3510,0.0001675743611227,RBMS3,27303,27303,0.0001680297413051,0.9972898834523994
1952,1232,0.0001675743611227,GRM2,2912,2912,0.0001680309450902,0.9972827387999579
4075,3478,0.0001675743611227,PXN,5829,5829,0.0001680352487873,0.9972571965231926
1707,322,0.0001675743611227,SLC26A2,1836,1836,0.0001680357247426,0.9972543718271414
3617,2472,0.0001675743611227,AP2M1,1173,1173,0.000168042010146,0.9972170707616881
3799,2539,0.0001675743611227,LRBA,987,987,0.000168042010146,0.9972170707616881
363,1622,0.0001675743611227,BCL2A1,597,597,0.0001680512771024,0.9971620805987127
4227,3227,0.0001675743611227,FANCA,2175,2175,0.0001680568114431,0.997129242687296
3464,2925,0.0001675743611227,KLB,152831,152831,0.000168057096468,0.9971275515557183
2347,3949,0.0001675743611227,PLK2,10769,10769,0.0001680617386845,0.9971000088085787
1646,54,0.0001675743611227,GCNT2,2651,2651,0.0001680707060584,0.997046808766737
1790,1116,0.0001675743611227,MCHR1,2847,2847,0.0001680714103928,0.997042630457266
2197,993,0.0001675743611227,CERS6,253782,253782,0.0001680849344388,0.996962408809542
957,2067,0.0001675743611227,EIF2S1,1965,1965,0.000168084949701,0.9969623182848418
490,1712,0.0001675743611227,TSPYL2,64061,64061,0.0001680938473066,0.9969095467072482
1117,1735,0.0001675743611227,TRIB3,57761,57761,0.0001680990325367,0.9968787957546069
2568,3649,0.0001675743611227,S100A10,6281,6281,0.0001681020370341,0.9968609784824145
2012,1199,0.0001675743611227,IL4R,3566,3566,0.0001681040086157,0.9968492869541807
4323,3185,0.0001675743611227,SCARB1,949,949,0.0001681119649976,0.9968021081967147
409,1537,0.0001675743611227,ATXN1L,342371,342371,0.000168115575704,0.9967806993549907
2565,3663,0.0001675743611227,FASTKD3,79072,79072,0.0001681197565776,0.9967559109886752
4283,3195,0.0001675743611227,PPP2R5D,5528,5528,0.0001681234764199,0.9967338571097082
1071,1774,0.0001675743611227,GNL3,26354,26354,0.0001681234764199,0.9967338571097082
3437,2915,0.0001675743611227,CCNK,8812,8812,0.0001681234764199,0.9967338571097082
3426,2810,0.0001675743611227,TP53AIP1,63970,63970,0.0001681234764199,0.9967338571097082
439,2307,0.0001675743611227,PERP,64065,64065,0.0001681234764199,0.9967338571097082
3762,2631,0.0001675743611227,HMMR,3161,3161,0.0001681234764199,0.9967338571097082
4303,3124,0.0001675743611227,PLD2,5338,5338,0.0001681254006029,0.9967224495631001
3741,2647,0.0001675743611227,OSGEP,55644,55644,0.0001681278739126,0.9967077868944697
751,2332,0.0001675743611227,DDX43,55510,55510,0.0001681341378891,0.996670653720726
514,2276,0.0001675743611227,DLX4,1748,1748,0.0001681494145944,0.9965801042299962
2392,3930,0.0001675743611227,FOXP3,50943,50943,0.0001681507358188,0.996572273720401
4246,3234,0.0001675743611227,CSNK1E,1454,1454,0.0001681536796378,0.9965548270109352
4059,3490,0.0001675743611227,ARF1,375,375,0.0001681551981935,0.9965458274436951
2566,3654,0.0001675743611227,NUP62,23636,23636,0.0001681551981935,0.9965458274436951
4057,3489,0.0001675743611227,UHRF1,29128,29128,0.0001681551981935,0.9965458274436951
2262,909,0.0001675743611227,ADH7,131,131,0.0001681561765491,0.9965400294039742
2904,4535,0.0001675743611227,ARHGAP6,395,395,0.0001681564683731,0.9965382999772068
746,1476,0.0001675743611227,PDE9A,5152,5152,0.0001681602571024,0.9965158475028781
774,1420,0.0001675743611227,CXADR,1525,1525,0.0001681720643347,0.9964458828856948
473,1675,0.0001675743611227,CBS,875,875,0.0001681825543142,0.9963837319870659
1318,487,0.0001675743611227,CIC,23152,23152,0.0001681852935596,0.9963675038169523
859,1998,0.0001675743611227,TEC,7006,7006,0.0001681856786105,0.9963652226940456
772,1422,0.0001675743611227,AMY1A,276,276,0.0001681872676219,0.9963558091651868
3615,2470,0.0001675743611227,GYPB,2994,2994,0.0001681940480521,0.9963156429339994
1865,1020,0.0001675743611227,FGA,2243,2243,0.0001682069068531,0.9962394782578552
1101,2217,0.0001675743611227,FGG,2266,2266,0.0001682069068531,0.9962394782578552
1679,270,0.0001675743611227,IL23A,51561,51561,0.0001682101121412,0.9962204946515563
358,1603,0.0001675743611227,RAD50,10111,10111,0.0001682181720432,0.9961727623556944
2247,849,0.0001675743611227,UBE2I,7329,7329,0.0001682362659585,0.9960656233539843
2379,3889,0.0001675743611227,SYNE3,161176,161176,0.0001682362659585,0.9960656233539843
2513,4036,0.0001675743611227,DCBLD1,285761,285761,0.0001682362659585,0.9960656233539843
3910,3308,0.0001675743611227,TBP,6908,6908,0.0001682377341134,0.9960569310196912
3358,2732,0.0001675743611227,DOCK3,1795,1795,0.0001682385026595,0.9960523808385041
1749,188,0.0001675743611227,HCN4,10021,10021,0.0001682410949135,0.9960370336917814
4185,3029,0.0001675743611227,HLA-DMB,3109,3109,0.0001682420453734,0.996031406719895
863,1995,0.0001675743611227,HLA-DMA,3108,3108,0.0001682420453734,0.996031406719895
3666,2411,0.0001675743611227,FHIT,2272,2272,0.0001682466692289,0.9960040331895942
3992,3558,0.0001675743611227,DSP,1832,1832,0.0001682471787363,0.9960010169641268
2588,3708,0.0001675743611227,FOXA3,3171,3171,0.0001682478138431,0.995997257230171
2801,3768,0.0001675743611227,CD63,967,967,0.0001682529065011,0.9959671105093477
3341,2787,0.0001675743611227,PMM2,5373,5373,0.0001682538016641,0.9959618116519208
2754,3747,0.0001675743611227,FBLN2,2199,2199,0.0001682598380019,0.9959260814265597
2779,3737,0.0001675743611227,BDNF-AS,497258,497258,0.0001682619783198,0.9959134130956603
4235,3201,0.0001675743611227,VAMP2,6844,6844,0.0001682623690476,0.9959111004510737
1304,505,0.0001675743611227,ALDH3A2,224,224,0.0001682624722964,0.9959104893425798
3905,3303,0.0001675743611227,KRT17,3872,3872,0.000168262564008,0.9959099465210379
1956,1194,0.0001675743611227,LPA,4018,4018,0.0001682633710118,0.9959051700619282
1194,2181,0.0001675743611227,PIP,5304,5304,0.0001682682293746,0.9958764155629444
3914,3281,0.0001675743611227,GRM4,2914,2914,0.0001682714864226,0.9958571394671749
1151,1757,0.0001675743611227,CDX2,1045,1045,0.0001682740444878,0.9958420006648695
3730,2592,0.0001675743611227,FOXO3,2309,2309,0.0001682802587055,0.9958052264226942
1386,398,0.0001675743611227,RIPK1,8737,8737,0.0001682816890473,0.9957967623892746
3398,2717,0.0001675743611227,TFF3,7033,7033,0.0001682817686996,0.9957962910518084
3709,2609,0.0001675743611227,SLC16A1,6566,6566,0.0001682914498854,0.9957390065675451
960,2065,0.0001675743611227,SLC22A3,6581,6581,0.0001682944941237,0.9957209948860793
2190,1003,0.0001675743611227,SMAD7,4092,4092,0.0001683047264573,0.995660458562432
1503,589,0.0001675743611227,GNAQ,2776,2776,0.0001683052352827,0.9956574484520796
1488,524,0.0001675743611227,APOD,347,347,0.0001683079567897,0.9956413488643521
897,2170,0.0001675743611227,DSG1,1828,1828,0.0001683103274534,0.9956273251806027
3663,2415,0.0001675743611227,HOXB1,3211,3211,0.0001683105940163,0.9956257483499303
1855,1049,0.0001675743611227,PDGFB,5155,5155,0.0001683143494064,0.9956035341828564
4349,3174,0.0001675743611227,HNRNPA1,3178,3178,0.0001683199853882,0.9955701976578697
3295,2757,0.0001675743611227,FGF3,2248,2248,0.0001683215506291,0.9955609397394013
2492,4050,0.0001675743611227,ERCC3,2071,2071,0.0001683243271101,0.9955445181318953
440,2308,0.0001675743611227,TNC,3371,3371,0.0001683315024732,0.9955020816699444
2746,3798,0.0001675743611227,THBS4,7060,7060,0.0001683320552281,0.9954988127224297
2064,825,0.0001675743611227,DBP,1628,1628,0.000168332070236,0.9954987239672292
2472,4139,0.0001675743611227,IRF1,3659,3659,0.0001683357877218,0.9954767396202263
3119,4205,0.0001675743611227,DEFA4,1669,1669,0.0001683357877218,0.9954767396202263
1149,1759,0.0001675743611227,SLFN11,91607,91607,0.0001683361585537,0.9954745466598195
2555,3669,0.0001675743611227,SHMT1,6470,6470,0.000168338386701,0.9954613704380033
1344,363,0.0001675743611227,SSTR3,6753,6753,0.0001683432357844,0.9954326964304956
3515,2813,0.0001675743611227,RGS5,8490,8490,0.0001683477517317,0.9954059938368968
1155,1753,0.0001675743611227,KLC1,3831,3831,0.0001683477517317,0.9954059938368968
1357,391,0.0001675743611227,ABCG1,9619,9619,0.0001683477517317,0.9954059938368968
1103,1767,0.0001675743611227,SLC10A1,6554,6554,0.0001683561295489,0.9953564599738977
3650,2355,0.0001675743611227,RPS6KA5,9252,9252,0.0001683563353667,0.9953552431377366
334,2294,0.0001675743611227,APOA4,337,337,0.0001683605306869,0.9953304402107046
3980,3508,0.0001675743611227,SLC29A4,222962,222962,0.0001683626821564,0.9953177211030192
4184,3028,0.0001675743611227,CD83,9308,9308,0.0001683650514046,0.9953037149022105
1489,523,0.0001675743611227,CDH16,1014,1014,0.0001683703348943,0.995272482102624
3446,2902,0.0001675743611227,ACTR2,10097,10097,0.0001683745492136,0.9952475709978895
4297,3155,0.0001675743611227,FCN1,2219,2219,0.0001683754702915,0.9952421266149215
3096,4300,0.0001675743611227,SP7,121340,121340,0.0001683810152954,0.9952093520086879
1242,2199,0.0001675743611227,IGFBP3,3486,3486,0.0001683843985194,0.9951893559984022
4209,3019,0.0001675743611227,TSC2,7249,7249,0.0001684117921102,0.9950274801009656
1121,1732,0.0001675743611227,ICA1,3382,3382,0.0001684127177264,0.9950220113123405
3731,2615,0.0001675743611227,HCN1,348980,348980,0.0001684127177264,0.9950220113123405
1171,2191,0.0001675743611227,RFPL4B,442247,442247,0.0001684127177264,0.9950220113123405
2196,994,0.0001675743611227,RGL4,266747,266747,0.0001684127177264,0.9950220113123405
3927,3287,0.0001675743611227,TSSK2,23617,23617,0.0001684166687265,0.9949986684205953
3883,3405,0.0001675743611227,ACY3,91703,91703,0.0001684241257851,0.9949546143793897
1946,1272,0.0001675743611227,MMP13,4322,4322,0.0001684257740356,0.9949448775416045
841,2144,0.0001675743611227,AKR1B10,57016,57016,0.0001684266587752,0.9949396511294714
1859,1026,0.0001675743611227,MC1R,4157,4157,0.000168437478354,0.9948757411964693
2914,4518,0.0001675743611227,GALNT17,64409,64409,0.0001684442552666,0.9948357149816525
2734,3840,0.0001675743611227,BMPR2,659,659,0.000168446539252,0.9948222258933132
3462,2924,0.0001675743611227,PPIA,5478,5478,0.0001684472180716,0.9948182168937394
2212,973,0.0001675743611227,CHRNA5,1138,1138,0.0001684475141821,0.9948164681227881
2628,3602,0.0001675743611227,PIM2,11040,11040,0.000168447785181,0.9948148676614448
331,1596,0.0001675743611227,PRKG1,5592,5592,0.0001684562359468,0.9947649618362687
2667,3643,0.0001675743611227,KRT20,54474,54474,0.0001684685337659,0.9946923462606819
1237,1872,0.0001675743611227,GATA4,2626,2626,0.0001684724531028,0.9946692057748336
3330,2795,0.0001675743611227,GALR1,2587,2587,0.0001684775169846,0.9946393092795726
4097,3077,0.0001675743611227,CDKN2D,1032,1032,0.0001684819536777,0.9946131171013355
1597,32,0.0001675743611227,ANXA2P1,303,303,0.0001684877539605,0.9945788770024548
3307,2750,0.0001675743611227,ZEB1,6935,6935,0.0001684898284691,0.9945666313823336
4296,3154,0.0001675743611227,DVL2,1856,1856,0.0001684921931429,0.9945526733133472
1543,106,0.0001675743611227,APLP1,333,333,0.0001684932994673,0.9945461430958663
1405,644,0.0001675743611227,HCRTR2,3062,3062,0.0001684986796774,0.9945143869585824
722,2318,0.0001675743611227,EPHA3,2042,2042,0.0001685044374079,0.9944804047922574
2084,704,0.0001675743611227,SSTR1,6751,6751,0.0001685092953994,0.9944517346981719
516,1639,0.0001675743611227,ALOX5AP,241,241,0.0001685117364409,0.994437329185503
3861,3365,0.0001675743611227,KDM6A,7403,7403,0.000168513848429,0.9944248658786293
697,1495,0.0001675743611227,ACTBP8,68,68,0.0001685144502226,0.9944213146192614
1800,1107,0.0001675743611227,PPP2CA,5515,5515,0.0001685396871801,0.9942724110056733
2881,4502,0.0001675743611227,PPP2CB,5516,5516,0.0001685396871801,0.9942724110056733
3177,4399,0.0001675743611227,PPP5C,5536,5536,0.0001685396871801,0.9942724110056733
4093,3072,0.0001675743611227,ADCY9,115,115,0.0001685397520347,0.9942720284066797
703,1419,0.0001675743611227,TEX28,1527,1527,0.0001685401143281,0.9942698911220628
1366,421,0.0001675743611227,RPE65,6121,6121,0.0001685419080053,0.9942593097820539
2041,770,0.0001675743611227,RPS6KA1,6195,6195,0.0001685422011538,0.9942575804488466
2715,3857,0.0001675743611227,EIF2B1,1967,1967,0.0001685432218679,0.9942515591284984
368,2288,0.0001675743611227,EWSR1,2130,2130,0.000168548631045,0.9942196509324369
795,1457,0.0001675743611227,E2F7,144455,144455,0.0001685490299464,0.9942172979339605
622,1396,0.0001675743611227,DNAH9,1770,1770,0.0001685574413653,0.9941676841162447
1140,2232,0.0001675743611227,PTGER3,5733,5733,0.0001685582306463,0.9941630288842761
2272,895,0.0001675743611227,REN,5972,5972,0.0001685603693227,0.9941504150473689
1896,1055,0.0001675743611227,PTGFR,5737,5737,0.0001685613939934,0.9941443716896489
1811,1093,0.0001675743611227,CD47,961,961,0.0001685669822175,0.994111414455298
2861,4591,0.0001675743611227,ATP6V0C,527,527,0.0001685717760906,0.994083143744277
637,1321,0.0001675743611227,EGR3,1960,1960,0.0001685765995428,0.9940547002204447
862,2150,0.0001675743611227,SENP1,29843,29843,0.0001685788314203,0.9940415395626059
1018,2018,0.0001675743611227,IL2RB,3560,3560,0.0001685864994998,0.9939963260397301
1709,319,0.0001675743611227,CCL21,6366,6366,0.000168590715352,0.9939714697385442
2489,4047,0.0001675743611227,EFNB1,1947,1947,0.0001686022372613,0.9939035438954051
2803,3765,0.0001675743611227,EEF1B2,1933,1933,0.0001686061202571,0.9938806543153551
3591,2463,0.0001675743611227,ACTN4,81,81,0.0001686066640966,0.9938774485609385
1148,2236,0.0001675743611227,PTPN6,5777,5777,0.0001686107950664,0.9938530985320848
3711,2612,0.0001675743611227,VIM,7431,7431,0.0001686149770694,0.9938284489030195
1139,2231,0.0001675743611227,KCNMA1,3778,3778,0.0001686151157401,0.9938276315689027
4289,3147,0.0001675743611227,STX2,2054,2054,0.0001686154308581,0.9938257742479326
2852,4617,0.0001675743611227,ZIC4,84107,84107,0.0001686161583621,0.9938214863301371
3850,3368,0.0001675743611227,SLC6A5,9152,9152,0.0001686161583621,0.9938214863301371
2853,4618,0.0001675743611227,TOR1A,1861,1861,0.0001686161583621,0.9938214863301371
2943,4717,0.0001675743611227,HOMER1,9456,9456,0.0001686161583621,0.9938214863301371
2979,4737,0.0001675743611227,RTKN2,219790,219790,0.0001686161583621,0.9938214863301371
2945,4715,0.0001675743611227,PLEKHA6,22874,22874,0.0001686161583621,0.9938214863301371
3002,4650,0.0001675743611227,AKAP13,11214,11214,0.0001686161583621,0.9938214863301371
3855,3366,0.0001675743611227,ABCB5,340273,340273,0.0001686161583621,0.9938214863301371
2547,4075,0.0001675743611227,RBMXP1,3186,3186,0.0001686295022376,0.9937428439217397
444,1558,0.0001675743611227,PARP3,10039,10039,0.0001686313449602,0.993731984775728
3895,3402,0.0001675743611227,IAPP,3375,3375,0.0001686343524033,0.9937142624530916
4090,3069,0.0001675743611227,POLL,27343,27343,0.0001686343897184,0.9937140425658721
4181,3007,0.0001675743611227,EPHA5,2044,2044,0.0001686461420917,0.9936447940302291
996,2033,0.0001675743611227,ABI1,10006,10006,0.0001686478467676,0.9936347503660732
442,1560,0.0001675743611227,ARHGAP4,393,393,0.000168664063333,0.9935392152378747
1906,1260,0.0001675743611227,CTSS,1520,1520,0.000168670739368,0.9934998906780863
1165,1890,0.0001675743611227,CTSG,1511,1511,0.0001686763619508,0.993466773794769
3001,4649,0.0001675743611227,MT3,4504,4504,0.0001686850650242,0.9934155172460547
2846,4611,0.0001675743611227,SOS1,6654,6654,0.0001686850650242,0.9934155172460547
2152,964,0.0001675743611227,EREG,2069,2069,0.0001686857274793,0.993411615948739
4064,3481,0.0001675743611227,SERPINA5,5104,5104,0.0001686972743678,0.9933436195142561
545,2266,0.0001675743611227,GPI,2821,2821,0.0001687016460735,0.9933178781770222
2537,4062,0.0001675743611227,UBE2D1,7321,7321,0.0001687070432268,0.9932861006722921
2605,3690,0.0001675743611227,PPP1CA,5499,5499,0.0001687072212044,0.993285052805609
2240,856,0.0001675743611227,MDH2,4191,4191,0.0001687151510007,0.9932383673236598
1245,2202,0.0001675743611227,ADAMTS10,81794,81794,0.0001687207368773,0.9932054839504779
3971,3517,0.0001675743611227,MGAT4A,11320,11320,0.0001687222745538,0.9931964322189483
2761,3754,0.0001675743611227,ARL1,400,400,0.0001687280039719,0.9931627067111389
3845,3380,0.0001675743611227,ARL2,402,402,0.0001687280039719,0.9931627067111389
3503,2837,0.0001675743611227,ACADL,33,33,0.0001687291148608,0.9931561678667451
4288,3146,0.0001675743611227,ATP5PO,539,539,0.0001687335897856,0.9931298287177261
3903,3300,0.0001675743611227,GPD2,2820,2820,0.0001687352273038,0.9931201907292901
3783,2520,0.0001675743611227,OPN1MW,2652,2652,0.0001687457487135,0.9930582690246685
486,2251,0.0001675743611227,PLA2G7,7941,7941,0.0001687463039801,0.9930550013259064
3952,3322,0.0001675743611227,ZNF542P,147947,147947,0.0001687480396345,0.99304478727965
2554,3668,0.0001675743611227,ABCG8,64241,64241,0.0001687480396345,0.99304478727965
1012,2021,0.0001675743611227,ICMT,23463,23463,0.0001687480396345,0.99304478727965
3576,2461,0.0001675743611227,DLX6,1750,1750,0.0001687601483736,0.9929735351483875
3750,2637,0.0001675743611227,EPM2AIP1,9852,9852,0.0001687615476652,0.9929653018775627
956,2128,0.0001675743611227,MT1F,4494,4494,0.000168764281432,0.992949217102083
2696,3807,0.0001675743611227,SPIDR,23514,23514,0.0001687753864283,0.9928838835388463
3978,3505,0.0001675743611227,MISP,126353,126353,0.0001687753864283,0.9928838835388463
2237,859,0.0001675743611227,MLANA,2315,2315,0.0001687775198069,0.9928713333056645
3357,2733,0.0001675743611227,PGP,283871,283871,0.0001687786310008,0.992864796503212
1158,1750,0.0001675743611227,FNTB,2342,2342,0.0001687845022478,0.9928302592419099
1937,1284,0.0001675743611227,IL7R,3575,3575,0.0001687853680174,0.9928251666070061
2009,1202,0.0001675743611227,MPL,4352,4352,0.0001688020832288,0.9927268545351072
390,2310,0.0001675743611227,ACVRL1,94,94,0.000168802101377,0.9927267478053607
1977,1167,0.0001675743611227,PTGDR,5729,5729,0.0001688058642999,0.9927046185136548
1805,1099,0.0001675743611227,EZH2,2146,2146,0.0001688063204311,0.9927019361286129
3169,4429,0.0001675743611227,GLI4,2738,2738,0.0001688154566151,0.9926482117379233
737,1512,0.0001675743611227,FUT4,2526,2526,0.0001688284912779,0.9925715728091437
1120,2242,0.0001675743611227,ALDH7A1,501,501,0.0001688341092408,0.9925385449435263
3667,2412,0.0001675743611227,FKBP4,2288,2288,0.0001688348866021,0.9925339750286875
3645,2370,0.0001675743611227,APOH,350,350,0.0001688362987549,0.9925256734392646
2691,3829,0.0001675743611227,ATF6B,1388,1388,0.0001688377531661,0.9925171235715444
3782,2521,0.0001675743611227,ARHGAP5,394,394,0.0001688457133107,0.9924703318605399
4205,3015,0.0001675743611227,ACSL1,2180,2180,0.0001688612041423,0.9923792855431992
3702,2600,0.0001675743611227,H2AX,3014,3014,0.0001688702908642,0.9923258867212934
3644,2371,0.0001675743611227,TRAF3IP2,10758,10758,0.0001688707015738,0.9923234732904009
1940,1281,0.0001675743611227,LAG3,3902,3902,0.0001688786107914,0.9922769990670338
3131,4233,0.0001675743611227,PMAIP1,5366,5366,0.0001688825788821,0.9922536843760937
3429,2906,0.0001675743611227,CAPN1,823,823,0.0001688825788821,0.9922536843760937
1479,535,0.0001675743611227,CDC25C,995,995,0.0001688955914917,0.9921772359045562
2719,3861,0.0001675743611227,MOCOS,55034,55034,0.0001689043607466,0.9921257235868803
3058,4253,0.0001675743611227,PPP1R13L,10848,10848,0.000168904487919,0.9921249765906878
2485,4097,0.0001675743611227,DST,667,667,0.0001689153445988,0.9920612098368858
790,1462,0.0001675743611227,MSH3,4437,4437,0.0001689198455976,0.9920347756053175
745,1477,0.0001675743611227,GYPA,2993,2993,0.0001689389450048,0.9919226210270151
1958,1192,0.0001675743611227,EPCAM,4072,4072,0.0001689425793556,0.9919012824468596
2610,3695,0.0001675743611227,PRTN3,5657,5657,0.0001689431646067,0.9918978463130688
2775,3733,0.0001675743611227,MIR6076,102464828,102464828,0.0001689498835697,0.9918583995565021
3606,2498,0.0001675743611227,DTX1,1840,1840,0.0001689503433688,0.9918557002095203
2111,691,0.0001675743611227,CCND3,896,896,0.0001689508627722,0.9918526509606763
4304,3127,0.0001675743611227,CD52,1043,1043,0.0001689586816083,0.9918067513760004
3972,3516,0.0001675743611227,ANKS1B,56899,56899,0.0001689590931359,0.9918043356678873
3677,2408,0.0001675743611227,EP300,2033,2033,0.0001689653177673,0.991767797894976
3559,2659,0.0001675743611227,NDUFA13,51079,51079,0.0001689658462622,0.9917646958229611
3072,4306,0.0001675743611227,NDUFA8,4702,4702,0.0001689658462622,0.9917646958229611
2486,4096,0.0001675743611227,NDUFA10,4705,4705,0.0001689658462622,0.9917646958229611
3276,4364,0.0001675743611227,NDUFAF4,29078,29078,0.0001689658462622,0.9917646958229611
3274,4362,0.0001675743611227,NDUFA2,4695,4695,0.0001689658462622,0.9917646958229611
3071,4305,0.0001675743611227,NDUFV3,4731,4731,0.0001689658462622,0.9917646958229611
3070,4304,0.0001675743611227,NDUFB4,4710,4710,0.0001689658462622,0.9917646958229611
2909,4542,0.0001675743611227,NDUFA3,4696,4696,0.0001689658462622,0.9917646958229611
3085,4303,0.0001675743611227,NDUFA5,4698,4698,0.0001689658462622,0.9917646958229611
3098,4295,0.0001675743611227,NDUFA9,4704,4704,0.0001689658462622,0.9917646958229611
2879,4499,0.0001675743611227,NDUFAF3,25915,25915,0.0001689658462622,0.9917646958229611
3209,4441,0.0001675743611227,NDUFB8,4714,4714,0.0001689658462622,0.9917646958229611
3120,4206,0.0001675743611227,NDUFAF2,91942,91942,0.0001689658462622,0.9917646958229611
3236,4354,0.0001675743611227,NDUFS7,374291,374291,0.0001689658462622,0.9917646958229611
2445,4110,0.0001675743611227,NDUFB3,4709,4709,0.0001689658462622,0.9917646958229611
3235,4352,0.0001675743611227,NDUFA7,4701,4701,0.0001689658462622,0.9917646958229611
3275,4363,0.0001675743611227,NDUFA11,126328,126328,0.0001689658462622,0.9917646958229611
3073,4307,0.0001675743611227,NDUFS6,4726,4726,0.0001689658462622,0.9917646958229611
2418,4120,0.0001675743611227,NDUFA6,4700,4700,0.0001689658462622,0.9917646958229611
2425,4127,0.0001675743611227,NDUFC1,4717,4717,0.0001689658462622,0.9917646958229611
2424,4126,0.0001675743611227,NDUFS8,4728,4728,0.0001689658462622,0.9917646958229611
2423,4125,0.0001675743611227,NDUFB9,4715,4715,0.0001689658462622,0.9917646958229611
2422,4124,0.0001675743611227,NDUFS2,4720,4720,0.0001689658462622,0.9917646958229611
2421,4123,0.0001675743611227,NDUFA1,4694,4694,0.0001689658462622,0.9917646958229611
2420,4122,0.0001675743611227,NDUFV1,4723,4723,0.0001689658462622,0.9917646958229611
2419,4121,0.0001675743611227,NDUFB1,4707,4707,0.0001689658462622,0.9917646958229611
3151,4220,0.0001675743611227,NDUFB7,4713,4713,0.0001689658462622,0.9917646958229611
3214,4439,0.0001675743611227,NDUFB11,54539,54539,0.0001689658462622,0.9917646958229611
