multiplex	node	score
1	100500844	5.595079244798083e-09
1	100616143	5.595079244798083e-09
1	100302167	5.595079244798083e-09
1	574031	5.595079244798083e-09
1	100422882	5.595079244798083e-09
1	100423038	5.595079244798083e-09
1	100422921	5.595079244798083e-09
1	100616487	5.595079244798083e-09
1	693188	5.595079244798083e-09
1	100422905	5.595079244798083e-09
1	100422883	5.595079244798083e-09
1	6843	5.595000154712727e-09
1	22838	5.594514642383549e-09
1	64096	5.594484546659654e-09
1	25907	5.5941558055075145e-09
1	28639	5.593744004873328e-09
1	29906	5.5931561104524306e-09
1	7093	5.59260395828803e-09
1	5635	5.592511390291637e-09
1	54328	5.59228850679007e-09
1	81563	5.591645149318955e-09
1	10120	5.590611655486226e-09
1	4666	5.588988986875659e-09
1	81831	5.588672596349336e-09
1	137797	5.587927032532043e-09
1	118568819	5.587759001488888e-09
1	81850	5.5872389318301175e-09
1	399473	5.586904157812154e-09
1	10100	5.5863297313019996e-09
1	9837	5.5858303818910684e-09
1	85294	5.583027864544974e-09
1	54502	5.582223495981078e-09
1	440097	5.581665542833073e-09
1	4438	5.581496035973788e-09
1	28908	5.581018685816353e-09
1	85379	5.58100304728748e-09
1	51123	5.5796920372315545e-09
1	57181	5.579629822462259e-09
1	57415	5.579340391520893e-09
1	9567	5.578344673211598e-09
1	10254	5.577910605785973e-09
1	4350	5.577514245510259e-09
1	5986	5.576927227584975e-09
1	10256	5.576834270529452e-09
1	619279	5.576380179512708e-09
1	4499	5.576159745057049e-09
1	23075	5.5760460451584105e-09
1	4062	5.57577405205013e-09
1	404093	5.573082892190643e-09
1	407019	5.571251541512821e-09
1	254950	5.5702488529955654e-09
1	375387	5.56961661190323e-09
1	23031	5.569260642085824e-09
1	319101	5.569191887054126e-09
1	56061	5.568893867545411e-09
1	26716	5.568355200209001e-09
1	7456	5.567016956964781e-09
1	83648	5.566082306206436e-09
1	84775	5.565014689091803e-09
1	24147	5.5646980880262656e-09
1	139221	5.5646189607720876e-09
1	1912	5.564258849147252e-09
1	91947	5.564147304875967e-09
1	349136	5.563935301470277e-09
1	79022	5.563895411762938e-09
1	23176	5.563099926623385e-09
1	51209	5.56309036672968e-09
1	441376	5.5630724901349355e-09
1	60370	5.562995444429994e-09
1	8076	5.562712967413458e-09
1	51734	5.562412718535878e-09
1	29796	5.562389677684303e-09
1	83999	5.561982563582191e-09
1	53844	5.5615385528636e-09
1	113452	5.561495542244565e-09
1	27239	5.561329842423174e-09
1	55531	5.560530009102721e-09
1	7381	5.560521373406616e-09
1	5866	5.560279190470621e-09
1	10781	5.559980892021595e-09
1	81615	5.5597857100391984e-09
1	85358	5.5594801520607695e-09
1	55001	5.5594193865127035e-09
1	390275	5.558720190542566e-09
1	10875	5.558464781685752e-09
1	8685	5.558178919914819e-09
1	7711	5.558129041686312e-09
1	27300	5.558088392423242e-09
1	4256	5.556710594745296e-09
1	55659	5.556405135392689e-09
1	284207	5.556369024267725e-09
1	3225	5.555992094276228e-09
1	10216	5.5558837529480895e-09
1	11083	5.555845434852917e-09
1	9274	5.555812101351407e-09
1	101928991	5.555721185258074e-09
1	4793	5.555051836393871e-09
1	115361	5.554673427954076e-09
1	151742	5.554598750957292e-09
1	345557	5.553538650980216e-09
1	4735	5.553406620151103e-09
1	84124	5.553292299774394e-09
1	10324	5.5532546168711785e-09
1	6920	5.553024441916338e-09
1	167410	5.552420227174894e-09
1	79101	5.551843143052891e-09
1	22822	5.551470725632244e-09
1	23037	5.551205743089726e-09
1	5639	5.551196302460161e-09
1	163059	5.549813204361234e-09
1	80778	5.549769967137194e-09
1	100287932	5.549753575756801e-09
1	10363	5.549253693441312e-09
1	442185	5.548823776121669e-09
1	51096	5.548512926647912e-09
1	25992	5.548427920705385e-09
1	388121	5.5484192376882114e-09
1	1186	5.5481891496105156e-09
1	148254	5.546638091390698e-09
1	57149	5.5465051822585345e-09
1	84225	5.545891703559878e-09
1	11257	5.5454615664480796e-09
1	10612	5.545435223375407e-09
1	6457	5.544929574206836e-09
1	79759	5.543720888061782e-09
1	9444	5.543572762919361e-09
1	10871	5.542991189415241e-09
1	8386	5.542941496798308e-09
1	6013	5.541861021684054e-09
1	23335	5.541138047925682e-09
1	79608	5.540336790123594e-09
1	6650	5.5402208246745995e-09
1	4112	5.5400322010930164e-09
1	158431	5.539859319811841e-09
1	56910	5.539151461962207e-09
1	5361	5.539051337951573e-09
1	10085	5.538809859822962e-09
1	1951	5.53841269070222e-09
1	162239	5.538384689690428e-09
1	23117	5.537869053621019e-09
1	147837	5.537804567012414e-09
1	58524	5.537476687604211e-09
1	53981	5.53738474851719e-09
1	26022	5.53731222877983e-09
1	83850	5.537294227109713e-09
1	147381	5.5371484002405106e-09
1	80728	5.5356620989066845e-09
1	10308	5.533774809709981e-09
1	9214	5.533497633324516e-09
1	8991	5.533386543706021e-09
1	9104	5.5333296170000255e-09
1	121364	5.53174397819893e-09
1	1266	5.5312933757513104e-09
1	92285	5.529863914486752e-09
1	55554	5.528923288448116e-09
1	202333	5.528697476512245e-09
1	4151	5.528382901428502e-09
1	166647	5.528206681950884e-09
1	8418	5.52800877598551e-09
1	26033	5.527108071946234e-09
1	4064	5.526577449945991e-09
1	5380	5.5263398058065135e-09
1	64856	5.525787570725735e-09
1	729359	5.524393327593027e-09
1	10124	5.52318388776023e-09
1	5523	5.522904285272619e-09
1	23042	5.52286735318868e-09
1	10129	5.522464665481542e-09
1	85457	5.5224176005941155e-09
1	23312	5.522295530377011e-09
1	154043	5.5216914260546654e-09
1	166863	5.521359755475352e-09
1	8971	5.521126599295824e-09
1	7743	5.520844683465585e-09
1	134265	5.5207052440166045e-09
1	54596	5.520392454889639e-09
1	4071	5.517668045505348e-09
1	11215	5.517187142038188e-09
1	7385	5.515484437280085e-09
1	104472715	5.515294346220216e-09
1	11328	5.5151965583402585e-09
1	121551	5.515097053979405e-09
1	222663	5.515018683159671e-09
1	26470	5.5142032510210495e-09
1	11000	5.513408960887378e-09
1	2021	5.51288281431471e-09
1	6939	5.511357878631935e-09
1	7707	5.510735913474292e-09
1	79174	5.51043833034841e-09
1	57515	5.510429346443421e-09
1	10437	5.509852197485583e-09
1	9859	5.5095835892753335e-09
1	84034	5.509139092938987e-09
1	11179	5.508943609517571e-09
1	8773	5.5081621217230375e-09
1	90589	5.5077885170504994e-09
1	81786	5.507509285635071e-09
1	55893	5.507472237324384e-09
1	641372	5.507436778840871e-09
1	80724	5.506915876596646e-09
1	11009	5.506594345738339e-09
1	9016	5.506498269149697e-09
1	9805	5.505165551384873e-09
1	162963	5.503926966354562e-09
1	26220	5.503454879909292e-09
1	219623	5.503304015048871e-09
1	9724	5.502907450494737e-09
1	4584	5.5028372380420115e-09
1	10121	5.502462210990024e-09
1	84648	5.502380144751439e-09
1	55565	5.5017694546577725e-09
1	3538	5.5016072685430095e-09
1	8625	5.500483715367546e-09
1	115196	5.500172726051e-09
1	7539	5.498682111909613e-09
1	131375	5.498551483760143e-09
1	55830	5.498353767263282e-09
1	59348	5.498094519281191e-09
1	51031	5.497569643247237e-09
1	10903	5.4953555933318206e-09
1	10975	5.494703456155064e-09
1	26538	5.494232529714476e-09
1	54948	5.493862354470379e-09
1	122786	5.493841871521375e-09
1	133418	5.493429535506107e-09
1	730087	5.4930211183774535e-09
1	25864	5.492398982040219e-09
1	115207	5.4920679009977095e-09
1	5738	5.492064924241001e-09
1	148753	5.492062968530399e-09
1	27067	5.491215573239289e-09
1	64393	5.490903087597442e-09
1	84333	5.490819271447013e-09
1	29088	5.490322851613144e-09
1	22996	5.4897069493142804e-09
1	2314	5.48963452683091e-09
1	23052	5.488992964765908e-09
1	399694	5.487921426181003e-09
1	10687	5.487916729159592e-09
1	4034	5.487385734507272e-09
1	284370	5.485959351261662e-09
1	11024	5.485898229453176e-09
1	29118	5.4856638341081075e-09
1	359787	5.485413487054121e-09
1	100132074	5.48491945455857e-09
1	162	5.48489532226343e-09
1	10723	5.483594030784907e-09
1	7556	5.483554810856193e-09
1	4335	5.483122443876164e-09
1	55578	5.483081088803081e-09
1	7702	5.483061982811453e-09
1	114781	5.482940533202089e-09
1	171389	5.48266114634634e-09
1	8839	5.4824075660086455e-09
1	91860	5.481864621486502e-09
1	7627	5.481484533588076e-09
1	84701	5.48114488798353e-09
1	56204	5.480601544157161e-09
1	6596	5.478687532744275e-09
1	56977	5.478574022949003e-09
1	1106	5.478433981304688e-09
1	9534	5.478135605567584e-09
1	11169	5.477459502214571e-09
1	479	5.477138775721768e-09
1	51393	5.476334184164205e-09
1	54494	5.476025279549778e-09
1	670	5.474728541384874e-09
1	51121	5.4738082199921894e-09
1	26260	5.4734933748495194e-09
1	144501	5.472365265015067e-09
1	23082	5.4715291659433006e-09
1	5090	5.471045559835972e-09
1	130074	5.470801724382785e-09
1	23302	5.470587611596501e-09
1	55860	5.4704546430157275e-09
1	8459	5.469804068343948e-09
1	83540	5.469686900187581e-09
1	326343	5.4694064446447605e-09
1	340595	5.4694064446447605e-09
1	728299	5.468726816602941e-09
1	10184	5.467449572985094e-09
1	8602	5.467448485979839e-09
1	163688	5.4660947261353715e-09
1	80206	5.465980045714948e-09
1	2317	5.4659407101643665e-09
1	56154	5.465766292152051e-09
1	79669	5.464694719058191e-09
1	3854	5.464677354829959e-09
1	57597	5.464243195464871e-09
1	84570	5.464104803538174e-09
1	54440	5.462924652479808e-09
1	5255	5.462541541206902e-09
1	55916	5.461580447412623e-09
1	9649	5.461448874970432e-09
1	5050	5.461201007228075e-09
1	124411	5.460610230068513e-09
1	10099	5.460079072861355e-09
1	27164	5.4595750798022495e-09
1	4776	5.459247860180609e-09
1	7692	5.45895172117025e-09
1	283537	5.458759226656683e-09
1	10217	5.457610811466965e-09
1	23336	5.457260887347396e-09
1	4669	5.4563381500766784e-09
1	54478	5.456196265286294e-09
1	10186	5.456019367855026e-09
1	128178	5.455845945042912e-09
1	9625	5.455230625491145e-09
1	66002	5.454983396603039e-09
1	5790	5.454548884101584e-09
1	4188	5.453975076309409e-09
1	83715	5.4537736774489755e-09
1	1878	5.452337906689545e-09
1	257019	5.452183008849699e-09
1	26472	5.452038904003703e-09
1	23181	5.45132460644547e-09
1	221079	5.451205853645612e-09
1	64850	5.450803672749066e-09
1	54756	5.45064541622543e-09
1	124540	5.450580816387653e-09
1	219537	5.449845372212237e-09
1	2701	5.4492430401673465e-09
1	282969	5.448944335998118e-09
1	10024	5.448426394621749e-09
1	60674	5.448060651188266e-09
1	57460	5.447108215920772e-09
1	4814	5.446771714865134e-09
1	7770	5.4467556831636525e-09
1	80108	5.4465576809510185e-09
1	6985	5.4453034078523495e-09
1	10906	5.445120644427851e-09
1	50805	5.445033057566533e-09
1	4108	5.443124130101789e-09
1	55176	5.442727949972209e-09
1	51491	5.442601239805682e-09
1	81788	5.441427401594315e-09
1	201229	5.439535133600537e-09
1	913	5.439378698093453e-09
1	3238	5.4385964667038184e-09
1	55303	5.438111741071558e-09
1	90423	5.436831201711307e-09
1	5257	5.436227732980673e-09
1	7678	5.435247311055455e-09
1	11013	5.434983029934347e-09
1	8933	5.4349674545532445e-09
1	84966	5.434962119063715e-09
1	341032	5.434547162309021e-09
1	400746	5.433191754072492e-09
1	10149	5.432951668317086e-09
1	79819	5.431771791713311e-09
1	26020	5.4317013571445014e-09
1	162966	5.431424645334624e-09
1	30062	5.430151727868931e-09
1	23440	5.430038835982275e-09
1	4342	5.430002968991335e-09
1	140689	5.429939635908207e-09
1	79148	5.429805295814969e-09
1	26974	5.429021254565817e-09
1	79006	5.428755860977863e-09
1	59353	5.427995631997746e-09
1	348938	5.427973569178786e-09
1	160622	5.427876719597947e-09
1	10737	5.427505109913984e-09
1	51237	5.427307095446745e-09
1	730755	5.427295791631444e-09
1	64219	5.427282215200695e-09
1	58511	5.426883714110021e-09
1	80013	5.426748803800589e-09
1	27101	5.425973283351385e-09
1	25858	5.425470574519463e-09
1	25927	5.424938197794638e-09
1	27125	5.424866717226888e-09
1	91614	5.423340215131189e-09
1	23195	5.423130541935198e-09
1	9801	5.422863686728325e-09
1	201191	5.421845576532233e-09
1	139818	5.42136691463293e-09
1	23211	5.420762645944755e-09
1	140767	5.420103460193952e-09
1	644943	5.419941179917622e-09
1	1964	5.419755697667299e-09
1	10131	5.419096890105786e-09
1	23321	5.418844219050995e-09
1	646480	5.418656501613685e-09
1	65117	5.418545980929674e-09
1	9295	5.418413798102124e-09
1	7596	5.417886757970077e-09
1	5672	5.417744423376058e-09
1	30812	5.4175396348764325e-09
1	286075	5.417262786855682e-09
1	8383	5.4161983489129125e-09
1	116844	5.4157996722753305e-09
1	30846	5.415702125086214e-09
1	84172	5.4152644241639945e-09
1	9987	5.414673609905466e-09
1	4994	5.414542134078139e-09
1	8028	5.414174374740926e-09
1	51435	5.413958897264608e-09
1	100129543	5.413952803253427e-09
1	7764	5.413815455260337e-09
1	10560	5.413619727029706e-09
1	221833	5.413495911697653e-09
1	7182	5.412994314673678e-09
1	285267	5.4128926209231505e-09
1	339398	5.412856879086731e-09
1	7576	5.4098881779731465e-09
1	693175	5.409459147265821e-09
1	100422948	5.409459147265821e-09
1	4685	5.4090662434312565e-09
1	57096	5.409022747478792e-09
1	1444	5.4088749697335934e-09
1	5655	5.408849226018515e-09
1	286336	5.408721087960481e-09
1	150280	5.4086033269842635e-09
1	55092	5.4082801981804255e-09
1	388581	5.407735291802713e-09
1	1539	5.407662021415511e-09
1	23309	5.406729142866491e-09
1	85403	5.406718507127191e-09
1	10166	5.405746469446746e-09
1	136051	5.4054502337881425e-09
1	388531	5.405394876977228e-09
1	100506749	5.4046679423790124e-09
1	90075	5.403778308331704e-09
1	8336	5.403014722333583e-09
1	54884	5.402366008743316e-09
1	114902	5.402131413115374e-09
1	10671	5.4020796781555786e-09
1	10128	5.401984485470001e-09
1	5075	5.4009596280125635e-09
1	79642	5.400925261662932e-09
1	94274	5.4003321619180625e-09
1	7485	5.400269683144849e-09
1	80863	5.399976373224993e-09
1	64222	5.399804352314545e-09
1	151887	5.399792816483241e-09
1	283927	5.399378173324007e-09
1	9663	5.398710227030404e-09
1	114569	5.398673886486983e-09
1	58526	5.3984923827937735e-09
1	64919	5.398335693933686e-09
1	8581	5.3971924864604005e-09
1	10983	5.3971294843484195e-09
1	170463	5.397087690567198e-09
1	7216	5.396867755549313e-09
1	406942	5.396356551479176e-09
1	23138	5.396191894917506e-09
1	10982	5.3960343823554684e-09
1	222894	5.395956571428965e-09
1	267010	5.395085609536161e-09
1	81873	5.394214630045935e-09
1	2178	5.3940973242310035e-09
1	348932	5.393279805645671e-09
1	51058	5.393197859667061e-09
1	8512	5.392866824583788e-09
1	7355	5.392314907310369e-09
1	9976	5.3915740057990624e-09
1	22820	5.3913891867387695e-09
1	441151	5.3912189412065204e-09
1	23066	5.390954241018845e-09
1	97	5.389807167226542e-09
1	3206	5.389387993541675e-09
1	30850	5.3893232014668575e-09
1	10618	5.388656299083167e-09
1	22921	5.388562586585899e-09
1	83941	5.388194341271827e-09
1	3053	5.388109812795431e-09
1	6861	5.387425419200633e-09
1	51663	5.387174334738844e-09
1	55118	5.386627164756092e-09
1	57619	5.386254857604276e-09
1	158158	5.3859095190890475e-09
1	728927	5.385886533253479e-09
1	346673	5.3858642879594945e-09
1	115265	5.38575465463383e-09
1	64386	5.383411518637742e-09
1	11056	5.3829745671024806e-09
1	11335	5.382941906889879e-09
1	57512	5.382111753105368e-09
1	162972	5.381796603087682e-09
1	55924	5.381557221560177e-09
1	126231	5.381489175214126e-09
1	154091	5.381395997240291e-09
1	80830	5.38084725168045e-09
1	8932	5.380777697313062e-09
1	284459	5.3805112895460195e-09
1	11080	5.37883272680705e-09
1	6443	5.3788121186313584e-09
1	55195	5.377610144110154e-09
1	11138	5.3775747572053994e-09
1	119504	5.377366024958272e-09
1	654434	5.377251535676731e-09
1	114787	5.376414106788484e-09
1	10321	5.376258171844282e-09
1	389058	5.3762215114772e-09
1	170261	5.376114764863587e-09
1	51665	5.3752600984374884e-09
1	285704	5.374411434634853e-09
1	9668	5.373994690281827e-09
1	92283	5.3739345041344436e-09
1	3892	5.3738352330283775e-09
1	150726	5.373771571988084e-09
1	51450	5.373470543003899e-09
1	83546	5.373089304182445e-09
1	10278	5.373013011101063e-09
1	131583	5.372969367283685e-09
1	28969	5.37175772311327e-09
1	8099	5.371633918825458e-09
1	55320	5.371280450132247e-09
1	4973	5.371255309579572e-09
1	91754	5.371046628754119e-09
1	116236	5.369691482577823e-09
1	80212	5.369512847128623e-09
1	57722	5.369473761703619e-09
1	26048	5.368919015371854e-09
1	10126	5.368835703363489e-09
1	51299	5.368759367009464e-09
1	26027	5.368470468671305e-09
1	56033	5.368206584750739e-09
1	140467	5.368205418690419e-09
1	23443	5.367906439706066e-09
1	23412	5.367067010147023e-09
1	54102	5.366882153023368e-09
1	10362	5.366613798986275e-09
1	9797	5.366611988690806e-09
1	152217	5.365927467658752e-09
1	8330	5.365899125853473e-09
1	57035	5.365232209860796e-09
1	55364	5.365224721873784e-09
1	135398	5.365076118622727e-09
1	9816	5.364774797126508e-09
1	10454	5.363795155450685e-09
1	91120	5.363565724468219e-09
1	54549	5.362336637594485e-09
1	100131755	5.360715363685192e-09
1	65988	5.3605986236574915e-09
1	9667	5.3602001366965334e-09
1	6674	5.359948042579403e-09
1	84898	5.359168564990033e-09
1	79745	5.35901459562947e-09
1	7580	5.358676461859177e-09
1	4674	5.358308431307875e-09
1	6494	5.358293100358249e-09
1	285971	5.358277203084368e-09
1	64900	5.358089795581193e-09
1	338917	5.357600910512471e-09
1	84623	5.356967810949929e-09
1	5612	5.3569663078847075e-09
1	388394	5.3568765131633436e-09
1	116842	5.35673859569035e-09
1	9886	5.356338126727895e-09
1	10009	5.356202875775591e-09
1	54981	5.355597232617308e-09
1	729238	5.354197941901376e-09
1	5456	5.353940174028132e-09
1	59286	5.352932968801955e-09
1	2636	5.352841007975163e-09
1	11174	5.352320067431736e-09
1	286006	5.3516028152955775e-09
1	3927	5.35095816434465e-09
1	26064	5.3509376157210144e-09
1	27319	5.350910491385095e-09
1	388569	5.350773121774129e-09
1	56265	5.350745639055037e-09
1	28512	5.350464073822236e-09
1	55504	5.350308980779757e-09
1	109729181	5.349224575743122e-09
1	9158	5.348061301090917e-09
1	4207	5.3479210853785386e-09
1	830	5.347797590262353e-09
1	8887	5.347114562140123e-09
1	389396	5.346377738076637e-09
1	285800	5.346145320883589e-09
1	27230	5.345121413057021e-09
1	6913	5.344684121132505e-09
1	6452	5.344112716704212e-09
1	100499183	5.3439652642185815e-09
1	347584	5.3439652642185815e-09
1	28468	5.342062607447808e-09
1	84504	5.341811280500479e-09
1	23403	5.341608815506274e-09
1	51705	5.340688314865579e-09
1	79572	5.340672602229342e-09
1	162394	5.3400321033947026e-09
1	7079	5.339686988018795e-09
1	92856	5.339403741347147e-09
1	51333	5.3390094857859786e-09
1	90121	5.338915608610274e-09
1	8565	5.338693382122854e-09
1	56961	5.3378143790766525e-09
1	84457	5.336850338952486e-09
1	5089	5.335314294608069e-09
1	7561	5.3347859291739644e-09
1	84365	5.334506723768837e-09
1	7570	5.334448128055935e-09
1	90594	5.333746031759842e-09
1	64129	5.3337427725910626e-09
1	51001	5.333637465463411e-09
1	8388	5.3333806540631346e-09
1	84671	5.333196930159592e-09
1	27134	5.332383633807924e-09
1	79818	5.332080103169987e-09
1	163223	5.331940349733619e-09
1	9075	5.331177962872992e-09
1	93081	5.33111154046534e-09
1	375035	5.3304471230052004e-09
1	7555	5.328775507713865e-09
1	379	5.328129048079143e-09
1	79175	5.327508926121661e-09
1	10746	5.327459471351179e-09
1	80896	5.326681259868567e-09
1	163050	5.326668241192279e-09
1	339366	5.326602917981632e-09
1	29803	5.32608017007363e-09
1	7584	5.326001617229502e-09
1	3234	5.325711910124305e-09
1	10234	5.325578463388612e-09
1	388610	5.325549458644863e-09
1	121599	5.325524431457375e-09
1	125206	5.324840947655358e-09
1	342926	5.324753163589796e-09
1	10003	5.324734621152594e-09
1	6450	5.3240872778695734e-09
1	5522	5.323430396759442e-09
1	10290	5.3232626444775306e-09
1	84676	5.3227085352939915e-09
1	25975	5.321779539135941e-09
1	8925	5.321078618907991e-09
1	155400	5.319939619815415e-09
1	124739	5.318717327230551e-09
1	57180	5.318434792460396e-09
1	84451	5.317398633383233e-09
1	5756	5.316197683968882e-09
1	375775	5.315760949581947e-09
1	54769	5.31516753862971e-09
1	22955	5.315097398847793e-09
1	9715	5.314868263606672e-09
1	84449	5.3144620844671765e-09
1	7441	5.314227110623738e-09
1	56751	5.313207420325874e-09
1	57188	5.313153775610023e-09
1	51603	5.3125563395635046e-09
1	9556	5.312451597127694e-09
1	9056	5.310878887554681e-09
1	84733	5.310404802922631e-09
1	407041	5.310243592180136e-09
1	84684	5.310174885448787e-09
1	91768	5.309952624654493e-09
1	5973	5.309669351528246e-09
1	28973	5.308408903924288e-09
1	644150	5.307997616494603e-09
1	84874	5.307885032936594e-09
1	51082	5.307247694871506e-09
1	55311	5.306918011371245e-09
1	131377	5.306825480949731e-09
1	284716	5.3065511205256e-09
1	100422842	5.305707320765251e-09
1	406977	5.304483062211394e-09
1	55200	5.303970889410671e-09
1	64866	5.303917021426339e-09
1	400043	5.303498553595965e-09
1	55661	5.3034937685726026e-09
1	7103	5.303006794360993e-09
1	23619	5.302390635961181e-09
1	127281	5.302356929369371e-09
1	10579	5.302324958545717e-09
1	10462	5.301841390671932e-09
1	134548	5.301324717478191e-09
1	2267	5.301031315940066e-09
1	129080	5.301029675924527e-09
1	116372	5.300868575427606e-09
1	3903	5.300613613953285e-09
1	51560	5.300256998884073e-09
1	80022	5.299713581534538e-09
1	79901	5.2980809892834e-09
1	8630	5.297443069625014e-09
1	51298	5.297370542839368e-09
1	7644	5.2968542996642475e-09
1	7286	5.296330583140504e-09
1	10766	5.295978666207451e-09
1	57451	5.295935855056727e-09
1	140290	5.295276578707972e-09
1	347735	5.294875964955888e-09
1	153020	5.293972001555539e-09
1	79652	5.293465397573196e-09
1	5387	5.293259777078079e-09
1	2972	5.2917427074826305e-09
1	51512	5.2917293295872985e-09
1	63897	5.291655407998835e-09
1	10158	5.2914796094112845e-09
1	100862671	5.290525176425841e-09
1	4858	5.290330130218041e-09
1	23508	5.289884446746561e-09
1	6359	5.289550445282404e-09
1	389114	5.289478304895428e-09
1	132299	5.289342013471532e-09
1	56654	5.288735548579369e-09
1	29988	5.287370272062678e-09
1	727897	5.286974110406459e-09
1	1820	5.286172864063287e-09
1	7542	5.2859581472932525e-09
1	11318	5.285043327618823e-09
1	223117	5.284829752744461e-09
1	25945	5.284806944280497e-09
1	613227	5.284547591897505e-09
1	57538	5.284360028559547e-09
1	5671	5.284353197864565e-09
1	6884	5.2843528283035715e-09
1	8710	5.2843420494828295e-09
1	57687	5.284230437767992e-09
1	57224	5.284141556910938e-09
1	55640	5.2840819567932795e-09
1	79836	5.28374538616562e-09
1	163154	5.28356374987217e-09
1	55063	5.283109627620092e-09
1	164832	5.2827838516317674e-09
1	100132916	5.282114394137834e-09
1	22877	5.281880911572341e-09
1	22913	5.281850375703856e-09
1	1478	5.281701093243107e-09
1	8969	5.281525716774426e-09
1	64693	5.2806406127104456e-09
1	23562	5.28008887643345e-09
1	28986	5.279943347362688e-09
1	9656	5.279556732289498e-09
1	164395	5.279384343786962e-09
1	137872	5.278988466313451e-09
1	7780	5.2788544194567045e-09
1	57228	5.278759358041259e-09
1	5918	5.278353037775477e-09
1	400120	5.278190738702538e-09
1	57085	5.2780748428045875e-09
1	54928	5.27788159750792e-09
1	10527	5.277819770375837e-09
1	51204	5.277128133240268e-09
1	51646	5.277037159889954e-09
1	51161	5.2759490850462255e-09
1	5378	5.275151405488116e-09
1	7568	5.275141233154714e-09
1	256006	5.2749381018026195e-09
1	407004	5.2749381018026195e-09
1	10240	5.274900573816996e-09
1	81796	5.2748348667925195e-09
1	26112	5.2746769984047314e-09
1	1834	5.274397551894164e-09
1	56675	5.274331905853986e-09
1	23406	5.274172970548938e-09
1	29094	5.2734626638695265e-09
1	27071	5.273061841851922e-09
1	146540	5.2725062087171544e-09
1	51128	5.272077120900969e-09
1	60528	5.271581126851812e-09
1	7404	5.2712312878666135e-09
1	147945	5.2710411700808595e-09
1	117608	5.269533219925161e-09
1	23092	5.269436005291033e-09
1	387263	5.269269483446235e-09
1	3808	5.26822185165981e-09
1	10130	5.268042217927369e-09
1	3281	5.267160550153038e-09
1	83953	5.26690244062405e-09
1	57205	5.266652736363763e-09
1	51385	5.266608942660288e-09
1	123036	5.266019313546496e-09
1	8390	5.265502651448777e-09
1	64881	5.264850114793796e-09
1	23139	5.263945890540197e-09
1	23179	5.263082259352373e-09
1	25852	5.262496333026766e-09
1	91687	5.262089085408632e-09
1	53832	5.261983889398756e-09
1	26010	5.261969450812927e-09
1	55876	5.260900199058581e-09
1	80273	5.25977407784709e-09
1	29028	5.25975940526891e-09
1	833	5.25943884075413e-09
1	79792	5.259242404868225e-09
1	8448	5.259170955127374e-09
1	26211	5.25767547803909e-09
1	221981	5.257585086622161e-09
1	2644	5.257569919879478e-09
1	123606	5.257410578851199e-09
1	6626	5.256947461543012e-09
1	29989	5.256779881132743e-09
1	692147	5.256400706886486e-09
1	7461	5.255078160850623e-09
1	26824	5.255060408501657e-09
1	126208	5.254773926757911e-09
1	25957	5.2540465488628246e-09
1	83890	5.253585922249138e-09
1	9914	5.253243243433372e-09
1	64324	5.25290178973208e-09
1	345079	5.252811928061737e-09
1	51177	5.252377362846722e-09
1	257106	5.2518427105497374e-09
1	51460	5.251050619406184e-09
1	50859	5.250747240064066e-09
1	79084	5.250305686842713e-09
1	133746	5.249657442530796e-09
1	51676	5.248535922737073e-09
1	406976	5.247857197514544e-09
1	6473	5.247471691976398e-09
1	6445	5.246668644295301e-09
1	342667	5.245982571186859e-09
1	11092	5.2453029163347224e-09
1	7769	5.243914104751976e-09
1	55124	5.243806274517566e-09
1	54852	5.242392288224484e-09
1	65987	5.2418369754664484e-09
1	51029	5.241708174207116e-09
1	26577	5.241352600869653e-09
1	7572	5.240975458105489e-09
1	340075	5.240051958931411e-09
1	63982	5.239652466516273e-09
1	333926	5.238913276736783e-09
1	23357	5.238550806714733e-09
1	51011	5.238159581309076e-09
1	347544	5.237674409133435e-09
1	83872	5.237609594876864e-09
1	90332	5.237356937535925e-09
1	57670	5.237348672224835e-09
1	727857	5.23677257227093e-09
1	10970	5.235832602355577e-09
1	10103	5.23581522974749e-09
1	55339	5.2355480308296265e-09
1	80774	5.235403583665332e-09
1	27023	5.235329823865774e-09
1	84288	5.234099449586311e-09
1	55558	5.233779587494859e-09
1	10042	5.233517954529739e-09
1	54733	5.233415337461706e-09
1	28998	5.233336747638192e-09
1	57685	5.232841057343668e-09
1	8034	5.2322198356129046e-09
1	10767	5.2318705529296415e-09
1	26532	5.231813962559323e-09
1	81628	5.231677677659834e-09
1	25956	5.2310304675460555e-09
1	134526	5.230133403864354e-09
1	7554	5.230131318074446e-09
1	647174	5.230121432517327e-09
1	80144	5.229942013393323e-09
1	79973	5.229518478325678e-09
1	84560	5.22899717205174e-09
1	27344	5.22885603830529e-09
1	201895	5.22808842694693e-09
1	64960	5.228040235619428e-09
1	56904	5.227235873301894e-09
1	25854	5.225757875530496e-09
1	9802	5.225408064763032e-09
1	390197	5.223674568713057e-09
1	55074	5.222853151630933e-09
1	91133	5.222769253101179e-09
1	151393	5.2227482174554315e-09
1	112616	5.222681568030938e-09
1	4752	5.221694352967355e-09
1	3000	5.2214769708767366e-09
1	51274	5.22121072829125e-09
1	9764	5.219937560945379e-09
1	10107	5.219878851222668e-09
1	128408	5.217205802352761e-09
1	222662	5.21675164260085e-09
1	7767	5.215802422886191e-09
1	55620	5.215522036043532e-09
