index	score	claim_name	ncbi_gene_id
9581	0.0001473258822634184	APOC1	341
14576	0.00014714214728096247	PRLR	5618
5315	0.00014698355799718115	ELANE	1991
9947	0.00014669820223951987	IL12A	3592
2416	0.0001461186668760066	PSIP1	11168
7925	0.00014611816518197274	TMEM97	27346
4418	0.00014600806946750666	CTSK	1513
9022	0.00014573192624555922	H2AX	3014
16726	0.00014570543009196022	SLC2A1	6513
3716	0.00014565301383784491	ADORA2B	136
6944	0.00014556208946179817	GABBR1	2550
5789	0.00014526775452928446	FCER1G	2207
1710	0.00014513075752328438	CAMKK2	10645
3686	0.00014508645268100713	COX8A	1351
6235	0.00014502818414469315	AKR1B1	231
4007	0.00014461862090177068	CSF3	1440
17504	0.0001445661380358742	TPM3	7170
20522	0.00014445925457904748	PROM1	8842
17359	0.0001440024912429451	TF	7018
12505	0.0001438121114929527	APH1A	51107
15861	0.00014364259366757382	RPS27A	6233
17036	0.00014339589547426217	SPP1	6696
7410	0.00014287309408958816	GART	2618
9615	0.00014283934120143635	IDS	3423
10350	0.00014279237370262363	RHOA	387
12652	0.0001424372864918659	TLR7	51284
11306	0.00014229847413222373	EPCAM	4072
17495	0.00014223413370681047	TPBG	7162
17974	0.00014222661011995935	YES1	7525
5551	0.0001421934181459376	EPOR	2057
17494	0.00014205320321519543	TP73	7161
5911	0.00014186784847504795	FDPS	2224
13451	0.00014161733764838698	ATRX	546
21516	0.00014146584467591893	ADAMTS1	9510
7459	0.00014137114698087558	GATA4	2626
10253	0.00014136221815857998	MALAT1	378938
4332	0.00014131443257160017	ADRA2A	150
13024	0.00014113448220774228	PFKFB3	5209
17902	0.00014025902900509032	VEGFB	7423
18381	0.0001402486112839528	PLA2G7	7941
20995	0.0001399403244980646	CD3E	916
12141	0.0001395795631309491	DDR2	4921
11512	0.0001395763531103423	MLLT3	4300
9717	0.0001395191379881056	IFNAR1	3454
11471	0.00013947340033784774	MFGE8	4240
15130	0.0001391897482606373	RPTOR	57521
3562	0.00013914453353668408	COMT	1312
9927	0.000138738718080954	IL5	3567
11866	0.00013861104737303046	MYB	4602
17169	0.00013844639722102983	BSG	682
2679	0.00013830972687903272	NLRP3	114548
5206	0.00013805289607734291	EDNRB	1910
15580	0.00013775826916582958	RBP4	5950
9676	0.00013746988252158254	IFNA2	3440
17103	0.00013746266735901433	ST14	6768
5071	0.00013727497715817678	DLG4	1742
10041	0.00013706145913983727	ITGAM	3684
17357	0.00013700931142679576	TERT	7015
9782	0.00013682454591846824	TUBB2B	347733
4803	0.00013680425611481786	DBP	1628
9912	0.000136731875968928	IKBKB	3551
17905	0.00013645793451339227	VHL	7428
13437	0.00013619180904228369	UGT1A10	54575
5204	0.000135956703241174	EDNRA	1909
1221	0.00013561625038231956	CDK8	1024
16945	0.00013559868642090835	SMO	6608
13444	0.00013549094187870198	EGLN1	54583
4625	0.00013531649855948747	CYP3A5	1577
8744	0.0001350341853756588	GRIN2A	2903
16954	0.00013502798513418077	SNAP25	6616
11531	0.00013499652323714794	MMP12	4321
9683	0.00013491889380843334	IFNA5	3442
17880	0.0001348415187318211	USP1	7398
11557	0.00013474247996650006	MPO	4353
11845	0.00013457118835610325	MTR	4548
9986	0.00013448172501677891	IDO1	3620
11476	0.0001344803149359708	MGAT2	4247
5198	0.00013443262846152932	S1PR1	1901
15879	0.00013443208120557555	RXRB	6257
6363	0.00013440147392929276	FLT4	2324
14367	0.00013438262387268344	PRKCD	5580
9274	0.00013434980480648003	HPGD	3248
5580	0.0001342777670639386	AKT2	208
5832	0.0001340692909020284	FCGR2B	2213
11492	0.00013399552628296033	MIF	4282
8665	0.00013382657878107816	GRIA1	2890
9951	0.00013352203498323854	IL13	3596
9339	0.0001331779193998955	HSP90AB1	3326
9971	0.00013282470765564868	TNFRSF9	3604
10589	0.00013282389000396033	L1CAM	3897
9181	0.00013275993881011483	APAF1	317
6530	0.00013269250308572036	TARDBP	23435
5121	0.00013252093745550148	DPP4	1803
6887	0.0001319651243129086	CERS6	253782
11361	0.00013177830876682375	MAOB	4129
3192	0.00013175078437050895	ABCC2	1244
18133	0.0001313984057322946	CACNA1D	776
1390	0.00013132489694289552	TUBA1B	10376
4567	0.00013122762388698204	CYP2A6	1548
21569	0.00013121428308323903	GABBR2	9568
12136	0.00013117385620819267	NTRK3	4916
16885	0.00013116160144162345	SLC19A1	6573
5941	0.0001311583407238684	FDXR	2232
5587	0.00013115677886982863	ALAD	210
4871	0.00013115620550455847	DDC	1644
21591	0.00013096486807543655	CD40LG	959
9948	0.00013078279879570514	IL12B	3593
8673	0.00013076590952928392	GRIA2	2891
1394	0.0001306348716773076	TUBB3	10381
16058	0.0001305702308801944	BLK	640
12532	0.0001305442784595148	IRAK4	51135
123	0.00013053312366850068	HDAC6	10013
9187	0.0001303280390258434	HNMT	3176
18125	0.00013009781068225822	CACNA1C	775
11141	0.00013006871207519135	LTF	4057
12941	0.0001299599680660281	PDPK1	5170
