index	score	claim_name	ncbi_gene_id
16998	5.8948737230410446e-05	SORD	6652
9858	5.893776493118052e-05	JCHAIN	3512
5666	5.8927849639692566e-05	FBLN1	2192
1418	5.892388494732185e-05	NDC80	10403
16817	5.8920127891698755e-05	H3C13	653604
15674	5.890538047512589e-05	ELOVL5	60481
18176	5.889587799024663e-05	CACNB2	783
9349	5.888936744847671e-05	H3C15	333932
18697	5.887218006977874e-05	NANOG	79923
17896	5.8868766264770913e-05	VCP	7415
2251	5.8843068633290795e-05	SLC27A2	11001
9321	5.883704984572063e-05	DNAJA1	3301
18166	5.883176642189402e-05	LRP8	7804
19286	5.882982440764243e-05	FZD4	8322
15524	5.8815528806375857e-05	RASGRF1	5923
5105	5.8815185402207847e-05	DNM2	1785
3820	5.8799645370357386e-05	CRHBP	1393
2414	5.879193049826331e-05	FSTL1	11167
21270	5.8791706960620104e-05	TRIP13	9319
16941	5.878577372122738e-05	SMARCD3	6604
21508	5.8775631084765404e-05	MAGED1	9500
12376	5.877546022601753e-05	F11R	50848
12044	5.876738695935986e-05	NFYA	4800
5118	5.8758363566397205e-05	DPEP1	1800
13501	5.875784168732773e-05	PPBP	5473
8808	5.875503899474832e-05	CD274	29126
17502	5.874335530810327e-05	TPM2	7169
3834	5.8735680958857335e-05	CRIP1	1396
11510	5.8729861937523904e-05	ACHE	43
15471	5.871341392141519e-05	RAB27A	5873
3024	5.870988056451013e-05	ADD3	120
21649	5.8707186305297204e-05	MDC1	9656
13293	5.870505418543905e-05	POLD1	5424
17453	5.869044438931367e-05	TMSB4X	7114
9601	5.868343948524966e-05	IDH2	3418
21546	5.8682838843073255e-05	TP53I3	9540
14079	5.8679449792960166e-05	PIDD1	55367
12393	5.8671044471873166e-05	PC	5091
15622	5.866496769478728e-05	RGS1	5996
10325	5.8662279689345694e-05	KRT14	3861
6102	5.8661802353305174e-05	ELL2	22936
1221	5.8653810222305774e-05	CDK8	1024
17843	5.8651141826517346e-05	C9	735
7116	5.864762994350067e-05	TNFAIP8	25816
13392	5.864430917249498e-05	POU2F1	5451
19733	5.864283856080321e-05	NR0B2	8431
14462	5.862708672709131e-05	PRKG1	5592
15261	5.8626172755037256e-05	GPAM	57678
21814	5.861217270221383e-05	RB1CC1	9821
9023	5.8602545569887124e-05	H2AZ1	3015
15263	5.860086851395663e-05	QSOX1	5768
7245	5.8597074247405846e-05	SAMHD1	25939
4874	5.859437161066326e-05	AKR1C2	1646
14427	5.857829031325886e-05	PRKD1	5587
1298	5.8571985597689405e-05	NET1	10276
20973	5.856737608045587e-05	HGS	9146
6104	5.856545490001681e-05	SNW1	22938
11455	5.856286228755375e-05	MAP3K3	4215
10614	5.8562475696693725e-05	RND3	390
712	5.8562186636969334e-05	SMC4	10051
9362	5.853559382023832e-05	HTR2B	3357
3732	5.8531603651594774e-05	CLDN4	1364
13283	5.8522630041480237e-05	PODXL	5420
8068	5.851944987124973e-05	NEAT1	283131
5837	5.851603921814778e-05	GSTA5	221357
15118	5.851005016074978e-05	MAVS	57506
10360	5.85058689854523e-05	KRT17	3872
16920	5.85051711375244e-05	SMARCC1	6599
15517	5.8498932379870544e-05	RARG	5916
32	5.849522666795442e-05	CDH3	1001
15504	5.847849338599583e-05	RANGAP1	5905
11944	5.8473202883737575e-05	NCL	4691
19362	5.847172932279702e-05	H3C8	8355
2457	5.846869695726386e-05	IRAK3	11213
6069	5.84668467163192e-05	ALDOB	229
9073	5.845475571670232e-05	HELLS	3070
10082	5.845398934696611e-05	GSTK1	373156
11136	5.8450126589288745e-05	LTBP1	4052
16701	5.844983577652697e-05	SLC1A3	6507
13030	5.843756285278646e-05	PFKP	5214
10855	5.8436538045975416e-05	FADS1	3992
7108	5.842798708959056e-05	BAMBI	25805
20593	5.8426472880750134e-05	CCNC	892
9313	5.841843273304502e-05	HSD17B2	3294
13323	5.841574833223071e-05	POLR2L	5441
2232	5.841438952683004e-05	FERMT2	10979
2	5.839850279433015e-05	ADA	100
9021	5.8397863147002464e-05	H2AC7	3013
19346	5.839238786514366e-05	H3C1	8350
4059	5.8392327656217966e-05	CSNK1D	1453
17158	5.83740242574209e-05	STX1A	6804
6001	5.836600753668454e-05	PHLDA1	22822
4496	5.8363442160109555e-05	CYB5A	1528
12337	5.8360658302044336e-05	PAM	5066
15392	5.835620013282295e-05	ABCD3	5825
6944	5.835208750911505e-05	GABBR1	2550
5048	5.833756134624667e-05	DHCR7	1717
1216	5.8332183510379727e-05	RASGRP2	10235
13031	5.8324187216170334e-05	PFN1	5216
11932	5.831922670419224e-05	NASP	4678
12819	5.831760732693376e-05	DTL	51514
4967	5.8297029300764114e-05	GSDME	1687
5374	5.82887961620797e-05	ELK3	2004
16714	5.828239185107212e-05	SLC1A5	6510
8832	5.828184732226461e-05	GSS	2937
14983	5.8280374438174624e-05	PTCH1	5727
20801	5.827452161089226e-05	PRC1	9055
15499	5.8271319191907726e-05	BCHE	590
921	5.827117727781257e-05	ARPC3	10094
11140	5.826723562063993e-05	LTC4S	4056
16228	5.8262805337587476e-05	SRSF7	6432
20960	5.825339957453766e-05	ATG12	9140
17407	5.8237194911003236e-05	THY1	7070
18167	5.823112986434156e-05	LAPTM5	7805
21685	5.823068412102114e-05	CD69	969
15007	5.821581667627988e-05	PTGFR	5737
1505	5.8212993351094785e-05	CAP2	10486
20420	5.8211705555982666e-05	EED	8726
12006	5.8209630260169186e-05	NEK2	4751
11115	5.819743775525861e-05	LRP5	4041
5068	5.8192275285159436e-05	AFP	174
1423	5.818635973346077e-05	BASP1	10409
7781	5.8158258631177734e-05	GK	2710
4418	5.814928354324009e-05	CTSK	1513
3756	5.814794319631066e-05	CPT2	1376
15978	5.814595857618906e-05	CCL23	6368
8818	5.8114943613758175e-05	SLC25A5	292
20289	5.811130806092828e-05	CASK	8573
5126	5.80911808265981e-05	DPYSL2	1808
1930	5.8087778617828064e-05	CELF2	10659
20146	5.807916391831897e-05	ENC1	8507
5379	5.807911075592513e-05	ELK4	2005
10811	5.807596103039988e-05	LCP1	3936
2081	5.807372228705795e-05	FRS3	10817
4477	5.805471405686359e-05	CX3CR1	1524
9943	5.805176721059054e-05	IL10RB	3588
16715	5.803431642047905e-05	MARCKSL1	65108
18178	5.8034166077354845e-05	PXDN	7837
18160	5.803278953052366e-05	ZYX	7791
5629	5.8028076258935596e-05	F2RL2	2151
8377	5.8025148519194394e-05	ANGPT2	285
16954	5.8025142940098256e-05	SNAP25	6616
5466	5.8019291094480675e-05	ENG	2022
20304	5.800727926047578e-05	TNFSF11	8600
12023	5.799920354310228e-05	NFATC4	4776
15357	5.798989310573875e-05	PTPRF	5792
1702	5.798387663863335e-05	RAD51AP1	10635
11991	5.7961680787746214e-05	NEDD9	4739
19296	5.795942328961333e-05	H2AC14	8331
10001	5.795657237624823e-05	INPPL1	3636
11108	5.795522152115687e-05	LRP1	4035
20522	5.792253842655514e-05	PROM1	8842
13014	5.7917035060273594e-05	CFP	5199
12291	5.791310386673824e-05	PAFAH1B1	5048
7542	5.7886303368514243e-05	MYOF	26509
2303	5.788259201278215e-05	WWP1	11059
10233	5.788257659831874e-05	KCNMA1	3778
11542	5.784946001070307e-05	MNAT1	4331
7102	5.7849377706936746e-05	SLC39A6	25800
7432	5.783280297207122e-05	PHGDH	26227
9011	5.782724569461377e-05	H1-0	3005
14308	5.781599737559862e-05	ENAH	55740
11864	5.7812916209672266e-05	MX2	4600
21498	5.780252999125889e-05	SCARB1	949
11330	5.7800048946483045e-05	MAFG	4097
1951	5.779982282935968e-05	EBP	10682
17505	5.779888689343148e-05	TPM4	7171
19348	5.7794950716765285e-05	H3C3	8352
9903	5.77800515765058e-05	IGLC2	3538
21747	5.777752137892274e-05	CD81	975
21218	5.77771642763402e-05	ADGRG1	9289
17345	5.777659911729702e-05	TEAD4	7004
14086	5.77679452922153e-05	MCM10	55388
8017	5.776534342362843e-05	GPC1	2817
1619	5.775493584768357e-05	ARPC1A	10552
10018	5.774413196921648e-05	IRF2	3660
10022	5.773577308481102e-05	IRF6	3664
12151	5.77352501703097e-05	NUP98	4928
11364	5.773252875808473e-05	MAP2	4133
5070	5.7713844306775706e-05	DLG3	1741
17169	5.7703909678267676e-05	BSG	682
21574	5.768515267205359e-05	NR1D1	9572
14693	5.767387605200285e-05	RETN	56729
4803	5.767094244736273e-05	DBP	1628
7315	5.764468519414228e-05	TUBB8B	260334
7478	5.762880357686032e-05	GATM	2628
7897	5.762859344869105e-05	HPGDS	27306
15900	5.7623469745339246e-05	S100B	6285
17057	5.7604772805833676e-05	SRD5A1	6715
6439	5.759029780571296e-05	NEDD4L	23327
3686	5.758206983272949e-05	COX8A	1351
9966	5.758077179984702e-05	IL15RA	3601
9646	5.7574748110856434e-05	IFI35	3430
3061	5.757332592932844e-05	CLTA	1211
17560	5.755561788630344e-05	PHLDA2	7262
5709	5.753653253207571e-05	UNC5B	219699
16044	5.753231685559982e-05	SEC13	6396
5151	5.752991855435696e-05	DSP	1832
20671	5.752446462326795e-05	CCNF	899
15464	5.75232751694727e-05	RAB4A	5867
5536	5.752308505671537e-05	EPHB3	2049
17417	5.752301091336385e-05	C1QBP	708
12265	5.751981348284391e-05	P4HA1	5033
946	5.7517137118746104e-05	PPIF	10105
6169	5.7512128851167394e-05	KDM1A	23028
15920	5.7511371909772536e-05	SATB1	6304
1474	5.750053769661956e-05	BAIAP2	10458
21152	5.749934983635231e-05	UBE2L6	9246
10589	5.7484555931985106e-05	L1CAM	3897
4278	5.7474262563466065e-05	CTBP2	1488
3999	5.747322096962256e-05	CSF2RA	1438
5124	5.746075075644069e-05	DPYD	1806
14006	5.745715954682875e-05	FBXW7	55294
20524	5.7452488440540636e-05	KSR1	8844
16575	5.7445095422645266e-05	SIAH2	6478
13531	5.7425262906418715e-05	PPIA	5478
9110	5.742229805089508e-05	HHEX	3087
9072	5.741642017463727e-05	ANXA4	307
8013	5.741335332090295e-05	GP1BB	2812
13312	5.739262878188592e-05	POLR2F	5435
3485	5.738769769849925e-05	COL7A1	1294
7954	5.738753069533954e-05	GLUD1	2746
9062	5.738621166108994e-05	ANXA3	306
19946	5.737357180865132e-05	OGT	8473
5100	5.736922591114352e-05	DYNC1H1	1778
11056	5.736204534842961e-05	LOXL2	4017
8633	5.735648127605206e-05	ANK3	288
11471	5.7338427223883825e-05	MFGE8	4240
20500	5.733007583074954e-05	SAP30	8819
19826	5.732835953400057e-05	CUL3	8452
12127	5.731780584379707e-05	YBX1	4904
20474	5.73166389453106e-05	TNFRSF10D	8793
17595	5.730782398472633e-05	C5AR1	728
5555	5.730036068509508e-05	EPS8	2059
14045	5.7299160995286365e-05	DRAM1	55332
13321	5.7298958134634925e-05	POLR2K	5440
15606	5.7296915504833715e-05	RFC1	5981
16808	5.7277289405755966e-05	SLC6A8	6535
11506	5.727056827286239e-05	MAP3K11	4296
13637	5.725859873145613e-05	ELOVL2	54898
11945	5.7233714928309166e-05	NDN	4692
13290	5.7226072399792335e-05	POLA1	5422
11437	5.722070858002144e-05	MDK	4192
13032	5.7218758487730665e-05	PFN2	5217
16189	5.7214941358295606e-05	SRSF1	6426
17975	5.721463411896858e-05	YY1	7528
12757	5.720812023332137e-05	PDE4B	5142
9003	5.720694337848675e-05	GZMA	3001
16180	5.719283498500946e-05	ABCG5	64240
1981	5.718182150986947e-05	NRG3	10718
15922	5.716855014669431e-05	MSMO1	6307
15976	5.7168176057098905e-05	CCL21	6366
12069	5.7157718505438525e-05	NME2	4831
5643	5.715300324672794e-05	FABP1	2168
2435	5.714529341145547e-05	RASSF1	11186
5430	5.7140828431208255e-05	EMP3	2014
4734	5.7136362219045105e-05	DAG1	1605
5049	5.710235437776078e-05	DHCR24	1718
11047	5.7092857230465785e-05	LOXL1	4016
17230	5.706936117695018e-05	TALDO1	6888
7753	5.706181602919084e-05	ANKRD1	27063
17426	5.70618029210656e-05	TLE3	7090
16595	5.7056158788435556e-05	ST6GAL1	6480
19989	5.705348445436566e-05	LMNB2	84823
20475	5.704364425163857e-05	TNFRSF10C	8794
10290	5.703749023358821e-05	KLRC1	3821
3142	5.703239509983755e-05	CCR3	1232
11531	5.703157174104146e-05	MMP12	4321
5340	5.7022835471791126e-05	ELF3	1999
3852	5.7010456105857494e-05	CRP	1401
9949	5.7000906203687254e-05	IL12RB1	3594
20605	5.699486697954513e-05	WASF1	8936
7240	5.6987686239763414e-05	CLIC4	25932
8012	5.6966033282107433e-05	GP1BA	2811
19786	5.6964788552286645e-05	MAML2	84441
21682	5.695569396156587e-05	GREB1	9687
11552	5.69520941035001e-05	CD200	4345
9946	5.695161868337849e-05	IL11RA	3590
9278	5.694633793904812e-05	HPRT1	3251
12408	5.693383627535294e-05	PCDH7	5099
3300	5.693125556493402e-05	PLK3	1263
18184	5.692127820244682e-05	PAX8	7849
21613	5.691859284459399e-05	CD48	962
13152	5.6914724601562e-05	PLEC	5339
9991	5.691357933853639e-05	INHBB	3625
5200	5.691138098743879e-05	S1PR3	1903
11492	5.690895692547153e-05	MIF	4282
21388	5.689686264309265e-05	GRAP2	9402
19764	5.68855540917564e-05	CAVIN2	8436
2018	5.688365587698358e-05	NUP50	10762
21235	5.6875680829912155e-05	CD19	930
5223	5.687250401544557e-05	EEF2	1938
6585	5.6871563297026575e-05	SLC39A14	23516
12301	5.6869783793293276e-05	NOX4	50507
10849	5.686634145820079e-05	LIMK2	3985
14168	5.686507961198922e-05	PRIM2	5558
6550	5.686403448538163e-05	CBX5	23468
17343	5.6859744550870494e-05	PRDX2	7001
17543	5.683872838121958e-05	H2AC19	723790
11811	5.683091911652751e-05	MST1R	4486
17504	5.682965377874871e-05	TPM3	7170
5539	5.682896224642526e-05	EPHB4	2050
12266	5.6817968219140965e-05	P4HB	5034
7505	5.6817225216958115e-05	HSPB8	26353
6868	5.6809904239836814e-05	FYB1	2533
9924	5.67936077072109e-05	IL3RA	3563
21947	5.678211831421021e-05	CDC27	996
15897	5.6777952068335867e-05	S100A11	6282
17953	5.677380728442423e-05	WRN	7486
12150	5.676695735230802e-05	NUP88	4927
4784	5.676451005429273e-05	DBI	1622
11112	5.6757018535622987e-05	LRP6	4040
15344	5.6752891730283766e-05	CYP4F11	57834
17432	5.675195529140292e-05	TLR1	7096
20864	5.674581224420201e-05	IL33	90865
279	5.6741565211010825e-05	SH2B3	10019
21484	5.673360168987037e-05	ATG5	9474
7634	5.6733503513138194e-05	GFRA1	2674
2623	5.670421545209243e-05	MGLL	11343
13664	5.670134908859121e-05	PPL	5493
11867	5.66987472940087e-05	MYBL1	4603
1417	5.668537899215719e-05	ST3GAL6	10402
18852	5.66800843825033e-05	NUP214	8021
5832	5.667456034563296e-05	FCGR2B	2213
15356	5.6673676843418495e-05	PTPRE	5791
1677	5.6672650438207664e-05	PDLIM5	10611
11131	5.665715894223674e-05	LTA4H	4048
9855	5.665338118055925e-05	IGHM	3507
9310	5.665196254977126e-05	HSD11B2	3291
20435	5.6641672959349753e-05	TNFSF13	8741
16636	5.664002229763568e-05	BMP1	649
9581	5.66394572993718e-05	APOC1	341
3509	5.663420816338118e-05	COL9A3	1299
2518	5.6632453209858e-05	CHP1	11261
21463	5.662940762392439e-05	EIF2AK3	9451
6399	5.662884189645e-05	NUP160	23279
2378	5.66156574722136e-05	ZWINT	11130
20189	5.661020844619415e-05	CBX4	8535
9767	5.6604825659076796e-05	IFRD1	3475
11942	5.659974999642261e-05	NCF4	4689
17866	5.659423790361733e-05	NR1H2	7376
6428	5.6588306331224595e-05	SATB2	23314
16434	5.6587032605548536e-05	SH3GL2	6456
12945	5.658430360134342e-05	ACSL5	51703
15519	5.658289001181942e-05	RARRES1	5918
17853	5.656602601686978e-05	UGP2	7360
20786	5.6562221842253224e-05	AIP	9049
1942	5.654691170402685e-05	RRAGA	10670
9939	5.653673732551118e-05	AQP1	358
13295	5.6508113389144775e-05	POLE	5426
3674	5.6505000235197206e-05	COX7A1	1346
2745	5.6498704587496725e-05	FBXO32	114907
19055	5.6495694893043566e-05	ANP32A	8125
21506	5.648346630607509e-05	ACY1	95
6581	5.6481022855202895e-05	SUZ12	23512
10021	5.647704984155677e-05	IRF5	3663
20470	5.647281834515735e-05	DLK1	8788
8703	5.647181261601777e-05	GRN	2896
10522	5.646697578712417e-05	RHOC	389
17927	5.646367486010007e-05	WIPF1	7456
14872	5.645738912391375e-05	BACH1	571
5457	5.6451995097724204e-05	CRYBG1	202
9235	5.64461940811053e-05	HOXA9	3205
21622	5.6445627848574704e-05	CD53	963
21683	5.6440317398754796e-05	NUP93	9688
17495	5.643829800744889e-05	TPBG	7162
21811	5.6424259572674844e-05	NUP58	9818
3636	5.642200669434618e-05	PPARGC1B	133522
14638	5.6421472905035926e-05	MASP1	5648
5230	5.6419206807647447e-05	EFNB1	1947
6117	5.641674884026482e-05	FOXC1	2296
21536	5.641040020602163e-05	BAG4	9530
1708	5.640806490563286e-05	IGF2BP3	10643
9743	5.6391636328986095e-05	GNAT3	346562
2318	5.639160384584438e-05	CHD3	1107
7837	5.6386383930289e-05	GPC3	2719
5229	5.636371390985536e-05	EFNA5	1946
15326	5.6357608804314425e-05	POLD4	57804
11141	5.633209865252738e-05	LTF	4057
18430	5.633112211440367e-05	ADIPOR2	79602
11489	5.632554994987628e-05	ASAH1	427
11805	5.632242444945145e-05	PALM2AKAP2	445815
20622	5.6299134421228344e-05	P4HA2	8974
21175	5.629049667548421e-05	PDLIM7	9260
17944	5.628116629261183e-05	WNT7B	7477
17959	5.627640584862963e-05	XIST	7503
6350	5.627511904648541e-05	NUP210	23225
12672	5.6270959304233775e-05	CYP39A1	51302
4096	5.6268905385287525e-05	ADRA1D	146
15669	5.6263406971626856e-05	BRD2	6046
15360	5.626301907597093e-05	PTPRJ	5795
18983	5.6252081798177514e-05	CYB5B	80777
7416	5.6251371523194066e-05	PTPN22	26191
17255	5.624977650396801e-05	TBXA2R	6915
21589	5.624767882861867e-05	PRDX6	9588
16415	5.6233266921804174e-05	ITSN1	6453
7934	5.62170058109822e-05	GLI3	2737
19521	5.621337751799443e-05	PIP5K1B	8395
17834	5.621217310230428e-05	UBE3A	7337
15923	5.6211971237102456e-05	SC5D	6309
17943	5.621106468071554e-05	WNT7A	7476
21872	5.6204925572056836e-05	POM121	9883
6011	5.619255062971509e-05	RHOBTB3	22836
4597	5.618931678564759e-05	GRK2	156
2212	5.618598176104483e-05	STIP1	10963
11823	5.6169517038075416e-05	MT1H	4496
8608	5.6166659565483255e-05	GRK5	2869
13039	5.615398135404138e-05	PGD	5226
17805	5.6121537525135574e-05	C8A	731
11126	5.611999005889635e-05	LSP1	4046
13132	5.6109320719979174e-05	BCL11A	53335
21345	5.6109233913601577e-05	NHERF1	9368
8612	5.61022292660881e-05	MKNK2	2872
11796	5.610209702005591e-05	ASPH	444
12226	5.609522514368097e-05	OPRM1	4988
21963	5.609274427681707e-05	CLEC2B	9976
20352	5.609155978438121e-05	NUMB	8650
20689	5.609079900127369e-05	NAT1	9
9976	5.6086347078617736e-05	ILF3	3609
5127	5.607429632629459e-05	DPYSL3	1809
16214	5.607297038961129e-05	CXCR5	643
21880	5.6056630018796484e-05	NUAK1	9891
3780	5.604914200324867e-05	CRABP2	1382
14148	5.6048353874835694e-05	IL17RB	55540
10842	5.604504552652697e-05	LIG1	3978
17380	5.6041343750738866e-05	TGFB1I1	7041
1990	5.603284844339477e-05	CFL2	1073
11464	5.602929666502297e-05	MEST	4232
4130	5.6029139595003066e-05	CSRP2	1466
19516	5.6022313424103504e-05	PIP5K1A	8394
12352	5.6021451231271983e-05	PAX6	5080
20793	5.602127780888616e-05	GPRC5A	9052
7488	5.602094262236574e-05	FGF21	26291
9950	5.601637296404342e-05	IL12RB2	3595
18561	5.601288452799448e-05	FZD3	7976
16865	5.600888370410903e-05	SLC10A1	6554
1610	5.600675663229101e-05	CEBPG	1054
1242	5.60062774499318e-05	CDK9	1025
16107	5.600211867298462e-05	SLC39A8	64116
18112	5.599565300639503e-05	CACNA1A	773
2396	5.5994893517778734e-05	CORO1A	11151
12254	5.5989666857496044e-05	OXTR	5021
5388	5.5985125874105356e-05	SPRED2	200734
5147	5.598333452467264e-05	DSG2	1829
3754	5.598071808488236e-05	CPT1B	1375
5163	5.59713843157235e-05	DUSP3	1845
7302	5.5970774073517125e-05	LRIG1	26018
17949	5.5962842877412306e-05	WNT2B	7482
5894	5.5962795179167226e-05	ALDH3B2	222
5587	5.595951277250399e-05	ALAD	210
17078	5.595949905887671e-05	TRIM21	6737
1344	5.595923906445616e-05	CDKN2D	1032
17303	5.5958260432100366e-05	ZEB1	6935
13234	5.595748214227433e-05	PRRX1	5396
17427	5.595206215865791e-05	TLE4	7091
2994	5.594694508917288e-05	GSTO2	119391
11451	5.594251497881918e-05	MEIS1	4211
15566	5.592409491419226e-05	RBMS1	5937
9005	5.592039263630272e-05	SH3KBP1	30011
20653	5.591907229148452e-05	RPS6KA4	8986
18938	5.591522748174552e-05	ADAM12	8038
16173	5.590443174237801e-05	SFRP2	6423
19275	5.589768941939207e-05	CAST	831
20534	5.589122142830707e-05	ALDH1A2	8854
15342	5.5885993409187814e-05	PTPN13	5783
17256	5.588571010510892e-05	TBXAS1	6916
16197	5.5880297986842294e-05	SRSF3	6428
2093	5.586983995830472e-05	ALDH1L1	10840
14893	5.586817360213778e-05	NUP107	57122
9859	5.586752009869787e-05	IGKC	3514
998	5.5867459921933985e-05	AKAP9	10142
6818	5.586367110174452e-05	ALPL	249
8027	5.585114033236613e-05	GPM6B	2824
10267	5.58462878338031e-05	KIF5B	3799
17532	5.58396452096143e-05	C4B	721
15481	5.58327470051567e-05	RAD17	5884
7410	5.583242068214455e-05	GART	2618
7272	5.5817682710683645e-05	TIPARP	25976
16193	5.581747345745189e-05	SRSF2	6427
5553	5.581591583225249e-05	EPRS1	2058
12738	5.579366170591942e-05	WNT16	51384
21826	5.578622088911349e-05	MELK	9833
15332	5.5784925716029283e-05	PTPN12	5782
11913	5.5779246744611596e-05	MYOD1	4654
5193	5.577858161249984e-05	ECM1	1893
21962	5.57706255632772e-05	NR1D2	9975
11257	5.5757296235707204e-05	TACSTD2	4070
17063	5.573498262565492e-05	SREBF2	6721
15948	5.572464332567439e-05	SCNN1A	6337
15888	5.570599003931776e-05	S100A2	6273
14822	5.5703812740146056e-05	BAAT	570
5632	5.570010555682484e-05	F7	2155
15520	5.568702856825231e-05	RARRES2	5919
13361	5.568687798339123e-05	POR	5447
2464	5.567339324351493e-05	DUSP10	11221
18916	5.5672055585791556e-05	WNT10A	80326
19678	5.5668314496868336e-05	CAMKK1	84254
10240	5.566712115203771e-05	KCNN4	3783
19024	5.566021956429335e-05	ACTN4	81
8096	5.565338536072832e-05	CXCR3	2833
3981	5.565310063959879e-05	CSE1L	1434
20290	5.564771281411176e-05	AKR7A2	8574
13100	5.563077448617401e-05	PIN1	5300
20179	5.562079461809821e-05	YBX3	8531
21917	5.56102818817975e-05	KIF14	9928
2550	5.560876772314564e-05	CYP4F8	11283
8051	5.55888147996414e-05	ANG	283
14911	5.558553627882042e-05	PAK5	57144
4094	5.558299781377616e-05	NRG4	145957
6471	5.5580090997256286e-05	ARHGEF12	23365
3900	5.557837447478762e-05	DYNLL2	140735
7062	5.557584946711451e-05	GAD2	2572
8678	5.557197779942977e-05	GRIA3	2892
20314	5.55718589103082e-05	PLPP1	8611
2612	5.5568189136864354e-05	CBX3	11335
987	5.5567443381568594e-05	BCAP31	10134
16931	5.5562215884212194e-05	CYP4F12	66002
13068	5.555233782887235e-05	SERPINB6	5269
12292	5.5547812274915856e-05	RRM2B	50484
5154	5.554662488338074e-05	SLC26A2	1836
12085	5.5535752387651675e-05	NPY	4852
15868	5.553505204066825e-05	BDKRB2	624
12233	5.553488536794891e-05	ORC1	4998
5650	5.55322476118686e-05	FANCA	2175
7910	5.5511580562478806e-05	RPS6KA6	27330
5608	5.550087398805441e-05	EVI2A	2123
2213	5.549977315397248e-05	IFI44L	10964
21594	5.5487669274536655e-05	CYTIP	9595
12045	5.5486589447523144e-05	NFYB	4801
3441	5.547824868116977e-05	COL4A3	1285
11890	5.546979483478584e-05	MYH10	4628
7382	5.546555218050816e-05	ZBTB20	26137
2235	5.544363802107589e-05	MAPRE2	10982
1661	5.5436601514960375e-05	SMC2	10592
9928	5.543475346650816e-05	IL5RA	3568
17065	5.543174737454956e-05	SRM	6723
19216	5.5430113656941026e-05	SEH1L	81929
9366	5.542561427218553e-05	HTR4	3360
13024	5.542165495942987e-05	PFKFB3	5209
9315	5.540794112653164e-05	HSF1	3297
17561	5.5406194571524526e-05	TST	7263
21516	5.540251119212248e-05	ADAMTS1	9510
9978	5.5390458959576354e-05	ILK	3611
7824	5.5381901382264257e-05	GLS2	27165
21726	5.5375459933504074e-05	CD79A	973
16885	5.534986947167233e-05	SLC19A1	6573
485	5.5346806900309774e-05	DNAJB6	10049
5911	5.5343819608740796e-05	FDPS	2224
5304	5.533354878278368e-05	EIF4B	1975
14482	5.532244097475028e-05	MAPK6	5597
19059	5.532214487282639e-05	CALU	813
17147	5.5317402377630936e-05	STK3	6788
17250	5.5314642086748034e-05	TBP	6908
13107	5.531442963962667e-05	PITX2	5308
5663	5.53057889916198e-05	FANCG	2189
2569	5.530569773817137e-05	SLCO2B1	11309
10732	5.5305555554907565e-05	RHOG	391
20350	5.5302581665402286e-05	LAMTOR3	8649
17422	5.5300507931010304e-05	TKT	7086
4694	5.528694029690067e-05	CYP21A2	1589
20340	5.5271069086984424e-05	AOC3	8639
9343	5.5267428340438854e-05	HSPE1	3336
17355	5.52640294490488e-05	TERF1	7013
6699	5.525954920414873e-05	POLA2	23649
12012	5.52510993364965e-05	ATP1A1	476
17830	5.524819471289032e-05	UBE2L3	7332
6753	5.5240463248605125e-05	KIF4A	24137
1672	5.5237871878067675e-05	PAICS	10606
17155	5.523784020865371e-05	SULT1A2	6799
17500	5.523704716446958e-05	TPI1	7167
3721	5.522795622294237e-05	CPD	1362
15291	5.522784335902383e-05	PTPN2	5771
20424	5.522308757481211e-05	CBR1	873
10228	5.521756211917537e-05	KCNK1	3775
12766	5.5216807620556275e-05	ANAPC5	51433
2172	5.521278689668503e-05	DBF4	10926
9365	5.5197475189025925e-05	APOA2	336
18300	5.5196431364270704e-05	DEK	7913
6838	5.519550560489945e-05	FUCA1	2517
21535	5.518466523926064e-05	ENTPD1	953
1012	5.518453510002632e-05	TRIM28	10155
12926	5.518141665584463e-05	ENPP1	5167
11813	5.518033055972495e-05	MSX2	4488
18198	5.5169533330202626e-05	USP7	7874
12108	5.5169192430798584e-05	NPR3	4883
15580	5.516870786555864e-05	RBP4	5950
13444	5.5160144528831774e-05	EGLN1	54583
6317	5.5158610469015395e-05	CYFIP1	23191
20153	5.514877787223393e-05	ITGA10	8515
1993	5.5142661329216367e-05	PLK4	10733
9069	5.5139460811885864e-05	HDC	3067
8236	5.513799194600334e-05	CAVIN1	284119
9303	5.513334830270161e-05	APEX1	328
20924	5.5111125819227075e-05	SLC16A3	9123
11129	5.5098544847204165e-05	LSS	4047
9223	5.5096722250426596e-05	HNRNPU	3192
11812	5.509465718210554e-05	MSX1	4487
17554	5.509389709971013e-05	TSHR	7253
13104	5.5090534092573325e-05	PIP4K2A	5305
17940	5.5088848276035425e-05	WNT3	7473
11894	5.508485690781985e-05	MYL2	4633
12031	5.5081852981026296e-05	NFIX	4784
18683	5.5072724488004566e-05	NUP85	79902
17459	5.506230681233779e-05	CLDN5	7122
7119	5.50605402611637e-05	NOCT	25819
20502	5.5054808925114344e-05	INPP4B	8821
10263	5.50535105314755e-05	KHK	3795
4909	5.50523765869287e-05	DHX9	1660
21569	5.505101355159721e-05	GABBR2	9568
20383	5.502563542303529e-05	PEA15	8682
16894	5.502031228545725e-05	SLC22A2	6582
