index	score	claim_name	ncbi_gene_id
7946	3.672039708499104e-05	EML4	27436
15972	3.6720359875126756e-05	CCL17	6361
17173	3.672029953347976e-05	SUPT4H1	6827
21746	3.672023127227866e-05	PHACTR2	9749
17573	3.6720200213066226e-05	TTR	7276
8880	3.672011997642279e-05	UQCR10	29796
20690	3.6720113933567497e-05	ACVR1	90
5604	3.6720095046355424e-05	ALAS2	212
17600	3.6720015588557105e-05	ANXA8L1	728113
2216	3.6719943691336336e-05	EBNA1BP2	10969
11403	3.671990738816435e-05	MAZ	4150
6609	3.671990163552916e-05	SEC14L2	23541
12830	3.671978343075091e-05	PDE1B	5153
1267	3.6719755074134144e-05	FSTL3	10272
16632	3.671970162568693e-05	ST8SIA1	6489
1225	3.671961582476009e-05	GPHN	10243
20323	3.671954561067549e-05	CDK13	8621
17816	3.6719544038845534e-05	C8B	732
21789	3.671950124925946e-05	SERTAD2	9792
15358	3.6719498273092246e-05	PTPRG	5793
13492	3.6719494451658e-05	PDP1	54704
20926	3.671947854747025e-05	CNOT9	9125
13546	3.671946855971604e-05	HAUS6	54801
17462	3.671942402660977e-05	TNNC2	7125
6116	3.671929354358279e-05	SCMH1	22955
18669	3.671907327623386e-05	PLBD1	79887
1683	3.671903746916186e-05	RBCK1	10616
9016	3.6719002398899376e-05	H1-4	3008
8945	3.67189932313741e-05	DSE	29940
21295	3.671898406962925e-05	TCEAL1	9338
13046	3.671895912851164e-05	PGM3	5238
6554	3.671895286911938e-05	ETHE1	23474
1016	3.671894173186202e-05	ATP6AP2	10159
6812	3.671893781009583e-05	ALOX15B	247
15779	3.671891912308545e-05	RPL24	6152
15367	3.6718740681021694e-05	PTPRO	5800
20971	3.671870012196628e-05	SYNGR1	9145
13395	3.671868176431127e-05	EXOSC4	54512
16436	3.6718609513615635e-05	WFDC21P	645638
21648	3.671851100902015e-05	SOCS5	9655
13621	3.6718375258269015e-05	BCOR	54880
1322	3.671829626696443e-05	APC2	10297
11918	3.671824752148793e-05	MYT1	4661
11458	3.671824131052337e-05	RAB8A	4218
16905	3.6718209692827226e-05	HLTF	6596
20539	3.671820108898795e-05	LDB1	8861
1946	3.671815114925127e-05	CSPG5	10675
20732	3.6718113245797054e-05	UNC5A	90249
5613	3.671809706775578e-05	EWSR1	2130
12478	3.671794503227927e-05	PCM1	5108
17570	3.6717900715834614e-05	TTN	7273
14438	3.67178578570315e-05	PRKCSH	5589
20819	3.6717695804590724e-05	N4BP2L1	90634
15401	3.671768573038157e-05	PCYT2	5833
17218	3.6717648029832535e-05	TAF5	6877
21897	3.6717647664393403e-05	G3BP2	9908
7142	3.671741341580183e-05	ASF1A	25842
16046	3.6717290699908285e-05	SEC14L1	6397
4759	3.671722585459115e-05	TMEM30B	161291
6335	3.671722346406627e-05	JMJD6	23210
1479	3.6717062078243344e-05	CLEC10A	10462
10309	3.671688969275295e-05	IPO5	3843
7795	3.6716836558887123e-05	DKK2	27123
19294	3.671676324032572e-05	CARS1	833
13109	3.671671801032115e-05	PKD1	5310
11467	3.671668440725281e-05	MFAP1	4236
10315	3.671642046613523e-05	KRT4	3851
6634	3.671639548563131e-05	LPAR3	23566
15772	3.6716294249655876e-05	RPL18A	6142
15652	3.6716291914596146e-05	RNASE2	6036
20814	3.671622198571457e-05	PAPSS1	9061
6053	3.6716092145898996e-05	ZHX2	22882
19513	3.671608884086313e-05	RASSF4	83937
16834	3.671608004876207e-05	SLC6A12	6539
12789	3.671605681064569e-05	PDE6D	5147
1007	3.6716053045931145e-05	MBNL2	10150
21744	3.6715997077275674e-05	TCAF1	9747
21381	3.6715888456289655e-05	ACVRL1	94
21048	3.6715863764773096e-05	CALML4	91860
19156	3.671583720819756e-05	VMP1	81671
1448	3.6715835585221115e-05	CDC42EP2	10435
16151	3.671580212890953e-05	DPEP3	64180
12865	3.671566621858335e-05	AZIN1	51582
4215	3.671566131949576e-05	CSTF3	1479
7918	3.671555691132789e-05	GLG1	2734
21868	3.6715547766162314e-05	CDC5L	988
19192	3.6715463818593535e-05	SFXN3	81855
20649	3.671544235535253e-05	PLOD3	8985
14994	3.671521956914488e-05	PBXIP1	57326
20143	3.671502936476433e-05	PEX3	8504
19025	3.6715017985541526e-05	CALML3	810
7106	3.671500511681434e-05	SPDEF	25803
17847	3.6714999419616416e-05	UFD1	7353
5667	3.671496201036497e-05	SAMD9L	219285
19674	3.671493922856379e-05	LTBP4	8425
7589	3.6714933293252286e-05	GDI1	2664
16643	3.671488931393265e-05	BCL11B	64919
20377	3.671487734079456e-05	STX11	8676
4841	3.6714823363605656e-05	DCTD	1635
21101	3.671480214645399e-05	VAPB	9217
7176	3.6714783346400375e-05	ABI3BP	25890
9086	3.671478207771071e-05	PLA2G2E	30814
15619	3.671459618268836e-05	RFX5	5993
12246	3.6714459943079636e-05	CLDN11	5010
12899	3.671440217810227e-05	DHRS7	51635
6520	3.671429163752431e-05	TMED3	23423
14065	3.671423976042442e-05	STK32B	55351
15443	3.671422629402801e-05	RBM25	58517
10028	3.67140490336078e-05	ISLR	3671
5594	3.671400256628562e-05	ETFB	2109
13167	3.6713987456665744e-05	PLOD1	5351
6538	3.6713950205555954e-05	SF3B1	23451
12859	3.6713850834653965e-05	PDGFRL	5157
5356	3.6713834802679416e-05	ELF5	2001
16462	3.671370086454909e-05	PLA2G2F	64600
19105	3.671362737839227e-05	CYRIA	81553
8351	3.671362643228379e-05	IGHV1-2	28474
21009	3.671360388944127e-05	MYADM	91663
12758	3.671356741792384e-05	AMOTL2	51421
9161	3.671354462295206e-05	HLX	3142
14320	3.6713219039963216e-05	SEPTIN11	55752
6016	3.6713203212668764e-05	PPM1E	22843
17992	3.6713196062484985e-05	ZIC2	7546
16725	3.671317101277846e-05	WNK1	65125
16066	3.671309269493263e-05	SEMA3F	6405
1660	3.6713088922904493e-05	DNPH1	10591
15876	3.671302433790898e-05	RTN1	6252
18500	3.671301252322732e-05	STEAP4	79689
12498	3.67129870354622e-05	SH3GLB1	51100
7136	3.671288677757874e-05	NIPBL	25836
3414	3.671287429141289e-05	IQGAP3	128239
7139	3.671280939441801e-05	GALK1	2584
18347	3.671280464206352e-05	DDX39B	7919
2255	3.6712797255959184e-05	CCDC85B	11007
1419	3.671267049310688e-05	CPQ	10404
2566	3.6712612691647414e-05	LYST	1130
3908	3.671255091205752e-05	CRY2	1408
14315	3.671253702731661e-05	CNDP2	55748
21936	3.6712467345689664e-05	WDR1	9948
12212	3.671242265650521e-05	OPA1	4976
11328	3.6712399031812404e-05	SMAD9	4093
18200	3.671237513476033e-05	SLC25A20	788
15394	3.6712315919133576e-05	PXMP2	5827
741	3.671228935279386e-05	ABCB6	10058
21433	3.671217875268127e-05	FOXQ1	94234
4169	3.671212974633154e-05	WIPF2	147179
19660	3.6711960564340784e-05	LRRC8C	84230
17198	3.6711957719466464e-05	SYPL1	6856
6885	3.671186274797125e-05	EBF3	253738
17552	3.671182890293808e-05	TSG101	7251
10266	3.671182229638352e-05	KIF5A	3798
17364	3.6711763726406906e-05	TFAP4	7023
8138	3.671173217844756e-05	SLC46A3	283537
21267	3.671169222014493e-05	COPS2	9318
13830	3.671162168062754e-05	MAGOHB	55110
12866	3.671159787218675e-05	PCF11	51585
15881	3.6711587782791706e-05	RYK	6259
10317	3.671150745314936e-05	KRT6A	3853
5311	3.6711473117400984e-05	EIF5A	1984
20257	3.6711432607387814e-05	SCIN	85477
14715	3.671132805184114e-05	RAD18	56852
13897	3.6711306551308536e-05	SLC25A36	55186
6547	3.6711247421868104e-05	GCAT	23464
5586	3.671118283907758e-05	ABCA3	21
16581	3.6711047879622916e-05	GINS3	64785
1984	3.6710994042106765e-05	POLQ	10721
18102	3.6710946833147794e-05	ZBTB17	7709
20432	3.671090984631099e-05	HRK	8739
15355	3.671088079585582e-05	PTPRCAP	5790
264	3.671081123859875e-05	PDCD6IP	10015
14356	3.671074965692021e-05	DEPDC1B	55789
2294	3.671073713279169e-05	ADRM1	11047
20382	3.671059698013399e-05	JMJD7-PLA2G4B	8681
20355	3.671059250068888e-05	PDE5A	8654
8710	3.671051486053611e-05	BZW2	28969
21234	3.671048866680267e-05	ACVR2B	93
5128	3.671044746172836e-05	AGRP	181
15569	3.6710399691992014e-05	BCKDHB	594
1492	3.671034039891602e-05	TRIM38	10475
19939	3.671030401386507e-05	IRS4	8471
1161	3.6710239550254605e-05	RNF41	10193
5405	3.6710170927525225e-05	EMD	2010
16154	3.671015119640263e-05	BLMH	642
8981	3.6710049697769425e-05	RHOD	29984
18863	3.671002557777388e-05	RAB11FIP1	80223
13508	3.670986933552728e-05	LEPROT	54741
15884	3.670985500184692e-05	RYR3	6263
16950	3.670978041860984e-05	SUMO3	6612
1436	3.6709720954954906e-05	PGRMC2	10424
12357	3.670964776785488e-05	AK3	50808
20968	3.6709504552325766e-05	SYNGR2	9144
13193	3.670946258239729e-05	PMM2	5373
21690	3.6709451885249574e-05	EDEM1	9695
5670	3.670942130072129e-05	FARSA	2193
14927	3.670926684876543e-05	PELI2	57161
9071	3.6709230784875596e-05	HDLBP	3069
13261	3.670921435254649e-05	RIPK4	54101
9123	3.670912639821435e-05	ANXA7	310
6711	3.67091099336871e-05	SH3BP4	23677
6817	3.670895264024801e-05	FSHB	2488
16690	3.6708926754530615e-05	REEP1	65055
20385	3.670890934765514e-05	MARCO	8685
5411	3.670890057678396e-05	FLCN	201163
13105	3.670882338575298e-05	PITPNA	5306
21796	3.670881190270043e-05	MRPL19	9801
21706	3.67087935013121e-05	CD72	971
19597	3.6708772374281545e-05	ATRIP	84126
6423	3.6708768992327655e-05	SIN3B	23309
17425	3.670876515189575e-05	TLE2	7089
11966	3.670875906365483e-05	NDUFB6	4712
21443	3.670870804962801e-05	PPP1R14A	94274
19136	3.670847713832229e-05	FAM83D	81610
21014	3.670833978069127e-05	CENPL	91687
6433	3.6708280515601505e-05	FMR1	2332
9293	3.6708100958607036e-05	AGFG1	3267
17238	3.6708099400246905e-05	TAT	6898
16604	3.670800964246452e-05	ELOVL1	64834
6455	3.6707946043918666e-05	DOCK9	23348
17875	3.670791957005623e-05	UQCRH	7388
4180	3.6707848223746944e-05	CST6	1474
19361	3.670783924229787e-05	UCK1	83549
6860	3.6707779113027064e-05	KDSR	2531
1699	3.6707764841105264e-05	ATP5MG	10632
20452	3.670773430734498e-05	TNFRSF14	8764
12075	3.6707670533973967e-05	NODAL	4838
6473	3.670762704206211e-05	LARP1	23367
13369	3.6707518553385025e-05	PIMREG	54478
1324	3.670743393510371e-05	MARCHF6	10299
16872	3.670722012094914e-05	SLC12A4	6560
13677	3.6707207649464836e-05	RNF125	54941
6042	3.670719416416117e-05	SEC31A	22872
12375	3.6707137760837845e-05	DHH	50846
15565	3.6707114824143106e-05	RBM4	5936
15105	3.6707113018236404e-05	AHRR	57491
1307	3.6706961738415296e-05	BET1	10282
20547	3.670680015700673e-05	SYNJ2	8871
15785	3.670679458766316e-05	RPL29	6159
5086	3.670677220173481e-05	DMPK	1760
21799	3.6706658769148556e-05	SCRN1	9805
18012	3.670640643830545e-05	ZNF22	7570
15513	3.670635738622795e-05	RAP2B	5912
15483	3.6706261358481045e-05	RAD23A	5886
11883	3.67062291929941e-05	MYH2	4620
21528	3.670621940133307e-05	SCAMP1	9522
13025	3.6706155096526914e-05	ATP5ME	521
15671	3.670609171794055e-05	BACH2	60468
18578	3.6706059705388566e-05	MYH14	79784
11874	3.670595982926953e-05	MYCL	4610
17527	3.670584423651643e-05	TRH	7200
4213	3.670583738012475e-05	SPC24	147841
17969	3.6705803592962404e-05	XRCC3	7517
15658	3.670573243387306e-05	RNASE6	6039
21317	3.6705731150488564e-05	LHX2	9355
11456	3.6705705642414755e-05	MAP3K4	4216
19704	3.670567931120434e-05	STK24	8428
6370	3.6705660469108836e-05	BOP1	23246
20469	3.670564823625697e-05	RGS9	8787
21816	3.67055922642166e-05	ARHGAP11A	9824
19129	3.6705482559705765e-05	TRIM8	81603
18157	3.670545156192714e-05	MAP3K12	7786
18848	3.670544334086748e-05	FHOD3	80206
16619	3.6705381884194455e-05	USP46	64854
20802	3.6705364889342166e-05	MCU	90550
3165	3.670532835266073e-05	PLA2G4E	123745
7120	3.6705260529301476e-05	GALE	2582
21144	3.670523438734131e-05	CD7	924
13614	3.6705072344135086e-05	PALMD	54873
18354	3.670496875233514e-05	HSD17B8	7923
12647	3.6704863374070695e-05	CDK17	5128
14935	3.670482545336486e-05	CAMK1G	57172
11145	3.670480818493478e-05	BCAM	4059
17812	3.670475811742958e-05	UBA1	7317
15688	3.6704743048093154e-05	AASDHPPT	60496
13985	3.6704718050870505e-05	PGM2	55276
1379	3.670468477485378e-05	HMG20B	10362
20014	3.67046798723586e-05	GEMIN2	8487
9211	3.67046783974978e-05	HNRNPF	3185
26	3.670467235187403e-05	GNPDA1	10007
5250	3.670461380590927e-05	EGR4	1961
21625	3.67045999679081e-05	SEC24C	9632
20573	3.6704471546036186e-05	MTMR2	8898
5228	3.670445426329316e-05	EFNA4	1945
1259	3.670442623354951e-05	IRX5	10265
7769	3.6704419300812766e-05	UQCRQ	27089
5515	3.6704409705611295e-05	EPB41L1	2036
2506	3.670439457489525e-05	PACSIN2	11252
1185	3.670432140068774e-05	PATJ	10207
21351	3.670429336645714e-05	PPT2	9374
2946	3.670428066883084e-05	CLCN3	1182
10243	3.670427577346637e-05	KCNQ3	3786
8675	3.6704055882070956e-05	IGKV3-15	28913
8676	3.6704055882070956e-05	IGKV3-11	28914
7760	3.6703971198465695e-05	VPS41	27072
3874	3.6703969327592765e-05	NEK7	140609
8602	3.670395772283136e-05	LIN9	286826
20543	3.670384770851139e-05	SYNJ1	8867
15990	3.67037912435855e-05	BCAN	63827
21927	3.670374385953453e-05	RBM8A	9939
14122	3.6703589874079226e-05	HES6	55502
15492	3.670352965037453e-05	RAG1	5896
21598	3.670350145898911e-05	PDIA4	9601
12722	3.670341376161008e-05	PLA1A	51365
2891	3.670324755464817e-05	LRG1	116844
8872	3.6703164508047705e-05	CARD10	29775
4804	3.670312956014392e-05	DBT	1629
1608	3.670312679602526e-05	BATF	10538
7569	3.670311451470309e-05	AATF	26574
18812	3.670301139203943e-05	SIKE1	80143
15555	3.670295064355672e-05	ALOXE3	59344
2992	3.670288617284535e-05	CLIC2	1193
17918	3.670284767366076e-05	VRK2	7444
17534	3.670281804885751e-05	C4BPA	722
1219	3.67027910160956e-05	DCAF7	10238
737	3.6702765233912595e-05	UBA2	10054
5406	3.6702741692879967e-05	MARK2	2011
10412	3.670270893851473e-05	KMT5A	387893
15587	3.6702677977078946e-05	RDH5	5959
20047	3.670267745751756e-05	AOPEP	84909
13161	3.670266711158518e-05	PLIN1	5346
14407	3.6702572826764425e-05	CISD1	55847
17213	3.670256142578915e-05	TAF1	6872
14877	3.670253379192608e-05	CYSLTR2	57105
14458	3.670247352395204e-05	ERBIN	55914
5619	3.6702430816118235e-05	EYA1	2138
16555	3.670243015896672e-05	MTARC1	64757
2269	3.6702418094770944e-05	RCBTB2	1102
18431	3.670239346238623e-05	CERS4	79603
18272	3.6702348861201254e-05	DCTPP1	79077
15442	3.6702333213209116e-05	SINHCAF	58516
6979	3.6702104727647895e-05	COL24A1	255631
1543	3.670204383448757e-05	IPO7	10527
11925	3.6701977656509744e-05	HNRNPM	4670
18726	3.670196946785227e-05	JADE1	79960
12878	3.670194246618087e-05	NOP58	51602
7125	3.670184659442992e-05	PRDX5	25824
6292	3.6701726642916654e-05	STAB1	23166
15866	3.6701683666898165e-05	RRBP1	6238
8777	3.670165773043906e-05	LGALSL	29094
17983	3.670163696216449e-05	SF1	7536
6422	3.6701636470723964e-05	ICOSLG	23308
1524	3.670158432741166e-05	SEMA4D	10507
21680	3.6701567898489946e-05	CLINT1	9685
2385	3.670146364247145e-05	TBC1D8	11138
7141	3.670137512663041e-05	ABTB2	25841
16778	3.6701324618358615e-05	ANXA8	653145
18185	3.670131523089734e-05	CACNB4	785
11921	3.6701260693657796e-05	NACA	4666
11516	3.670117381136509e-05	NR3C2	4306
2298	3.670114518385125e-05	CPSF6	11052
12348	3.670112996028788e-05	PAX2	5076
14958	3.670102929499354e-05	ATP10D	57205
8870	3.670097219562154e-05	GUCY1A2	2977
17443	3.670089397900697e-05	TSPAN6	7105
16628	3.6700866288018293e-05	CDCP1	64866
13391	3.6700829151181895e-05	RHOF	54509
15391	3.670076630244743e-05	PEX19	5824
16252	3.670066846091656e-05	TRA2B	6434
2262	3.6700645101953495e-05	TMSB15A	11013
19432	3.670062007209194e-05	INHBE	83729
1622	3.670045750955957e-05	AGPAT2	10555
9645	3.670042913432007e-05	AQP8	343
12717	3.670039528807996e-05	MBTPS2	51360
7159	3.6700383608260335e-05	PRKD2	25865
6330	3.670034914402103e-05	ACSBG1	23205
12409	3.670034076277743e-05	TMED5	50999
14310	3.670022276938559e-05	PARVA	55742
7895	3.670005631635592e-05	RBMS3	27303
2516	3.669996310169376e-05	XPOT	11260
7483	3.669995836408351e-05	ARFGAP3	26286
15632	3.669992959249913e-05	RHAG	6005
2230	3.6699924408323606e-05	UQCR11	10975
11309	3.669989180059948e-05	NBR1	4077
6669	3.6699859955536606e-05	PHLDA3	23612
13784	3.669980875347677e-05	SUSD4	55061
14611	3.6699774315310826e-05	PROX1	5629
19187	3.669967519842772e-05	SPRY4	81848
20398	3.6699360913567406e-05	B4GALT4	8702
10003	3.6699360628689836e-05	AQP7	364
426	3.669931726362689e-05	TOM1L1	10040
6105	3.6699316552575895e-05	FOXF1	2294
19030	3.669925680582286e-05	ZBP1	81030
20623	3.669922380990708e-05	USP13	8975
17225	3.66992177784265e-05	TAF12	6883
16965	3.6698983484406314e-05	SNRPA	6626
6630	3.669890676103269e-05	GTPBP4	23560
8631	3.669885131450344e-05	IGLV3-21	28796
3826	3.6698794908556845e-05	CRHR1	1394
6730	3.6698766359507795e-05	PITPNB	23760
13639	3.669871577402267e-05	AUH	549
19273	3.6698671387074096e-05	SNN	8303
18811	3.669865899237432e-05	PTGES2	80142
17175	3.6698638998050335e-05	BST1	683
2013	3.669854250760828e-05	CHL1	10752
5143	3.669850901057594e-05	DSC3	1825
8899	3.6698499737024535e-05	GUK1	2987
6156	3.669847615097728e-05	SPEN	23013
1487	3.669845435854388e-05	CLGN	1047
18889	3.669833470464186e-05	CUBN	8029
12295	3.6698317597105516e-05	PLA2G3	50487
14930	3.6698247745944534e-05	SALL4	57167
12538	3.6698227201774586e-05	HSD17B12	51144
17184	3.669816467198518e-05	SUV39H1	6839
12556	3.669811887824488e-05	AADAT	51166
2593	3.669811352343918e-05	TMC6	11322
15790	3.6698087436635447e-05	RPL36AL	6166
8922	3.669806016981901e-05	GPR171	29909
10058	3.669803885021163e-05	ITIH4	3700
7513	3.66980292226474e-05	GCGR	2642
12621	3.66979861050983e-05	NT5C3A	51251
14088	3.6697931320370444e-05	AVPR2	554
20922	3.669788470152944e-05	SLC16A4	9122
13368	3.669778512335644e-05	PLEKHA5	54477
14895	3.6697748856589394e-05	PLXDC1	57125
20354	3.669771691371301e-05	DDX3Y	8653
20416	3.6697603122021006e-05	CTSF	8722
3648	3.669751928214378e-05	ADORA1	134
15584	3.669727315614544e-05	RCN2	5955
1927	3.6697268132863465e-05	KHDRBS3	10656
17209	3.669725102308381e-05	TACR1	6869
18181	3.6697195904669925e-05	MOGS	7841
7258	3.669719158173061e-05	PNISR	25957
11538	3.669711797007561e-05	MMP19	4327
20696	3.669709594514008e-05	F2RL3	9002
15930	3.669703864118141e-05	SERPINB4	6318
14434	3.669703050363521e-05	WSB2	55884
17914	3.669699056212402e-05	MPPED2	744
2508	3.669689673124983e-05	SLC6A14	11254
11903	3.669678985929156e-05	MYO1E	4643
20780	3.6696729534853015e-05	DOK2	9046
12756	3.6696608159538925e-05	ACTL6B	51412
21634	3.66965428188391e-05	MORF4L2	9643
17802	3.6696514597727334e-05	TYRP1	7306
10304	3.669643400388253e-05	KPNA3	3839
5138	3.6696395747923455e-05	ARID3A	1820
21590	3.6696322882705716e-05	WTAP	9589
5030	3.669630707421124e-05	SYNPO2	171024
14016	3.669629405632636e-05	GIMAP4	55303
15712	3.6696283638000025e-05	ATG101	60673
14113	3.669608061151642e-05	DNAJA4	55466
10061	3.669606099372291e-05	ITPA	3704
8065	3.669604950018391e-05	H19	283120
6157	3.669603412607954e-05	FBXO21	23014
21807	3.66960244337709e-05	SFI1	9814
1626	3.669601503410352e-05	SLC35A1	10559
11957	3.669591875243566e-05	NDUFA9	4704
20594	3.6695738047306565e-05	HERC2	8924
9907	3.6695721337823776e-05	IGLL1	3543
21639	3.669572107837875e-05	PPM1F	9647
10494	3.6695698866575986e-05	KRT81	3887
12707	3.669567567664349e-05	PDCD2	5134
7846	3.669567544038431e-05	TUBGCP4	27229
6366	3.669561318766174e-05	COBL	23242
6792	3.669543844340162e-05	ATP6V0D2	245972
5410	3.669543010943988e-05	CENPV	201161
21733	3.669541942825519e-05	USP34	9736
9708	3.669538231364424e-05	APOC3	345
13716	3.6695366797525736e-05	NMRK1	54981
18485	3.669528414234023e-05	C3orf52	79669
6546	3.6695157043877455e-05	ICMT	23463
8622	3.669513762153542e-05	IGLV6-57	28778
13233	3.669497487670056e-05	PMS2	5395
12981	3.669484820002149e-05	RAB8B	51762
5053	3.6694837345931204e-05	DHODH	1723
6274	3.6694809399367454e-05	SSPOP	23145
21812	3.6694753549505135e-05	TSC22D2	9819
15970	3.669475128571053e-05	BICD1	636
6159	3.669463819316848e-05	EXOSC7	23016
16468	3.669456214811193e-05	SHB	6461
11985	3.669450704737545e-05	NDUFV3	4731
2021	3.6694483043420094e-05	TOB2	10766
18269	3.6694481749223695e-05	TMEM109	79073
20334	3.669444199307966e-05	UNC5C	8633
12491	3.669437148288982e-05	ADIPOR1	51094
14073	3.669433382793923e-05	PI4K2A	55361
4462	3.669429453660235e-05	CTSW	1521
4338	3.669429384564266e-05	CTNND2	1501
11914	3.669426530408617e-05	MYOG	4656
13166	3.669425129745885e-05	PLN	5350
11535	3.669422047420003e-05	MMP15	4324
16047	3.669418715803973e-05	TP53AIP1	63970
11809	3.6694184815438335e-05	MSRA	4482
12970	3.6694176265611026e-05	LUC7L3	51747
2151	3.66941598726663e-05	MTMR11	10903
16542	3.669415342808105e-05	SHOX2	6474
14575	3.669408755177093e-05	ANKH	56172
9904	3.669406109899384e-05	IGLC3	3539
13563	3.6693964448256733e-05	ERCC6L	54821
8643	3.6693963680465006e-05	IGLV1-47	28822
8687	3.669393701546588e-05	IGKV1-12	28940
8191	3.669393701546588e-05	IGHV4-59	28392
8644	3.669393701546588e-05	IGLV1-44	28823
8252	3.669393701546588e-05	IGHV3-48	28424
5399	3.66938572995956e-05	RPL22L1	200916
9403	3.669385491995158e-05	IBSP	3381
4316	3.6693841397575266e-05	CTNNA2	1496
11358	3.669377322525575e-05	MAN2B1	4125
9079	3.669368551828701e-05	CFHR1	3078
2333	3.66936804277942e-05	ESM1	11082
18482	3.669363584067246e-05	PLEKHF2	79666
2198	3.669363154124129e-05	PDIA5	10954
18912	3.669360407557224e-05	CEP70	80321
21451	3.669356169022274e-05	TNFSF8	944
9299	3.6693557936303694e-05	HRH2	3274
2346	3.669350518151337e-05	PTPN21	11099
20496	3.669346935225031e-05	BANF1	8815
12004	3.669344225719005e-05	ATOX1	475
12260	3.66934391935235e-05	P2RY1	5028
21709	3.669339924744227e-05	USP6NL	9712
15398	3.669336731717195e-05	PEX5	5830
20734	3.669323249031104e-05	HIP1R	9026
5179	3.6693207165578714e-05	APLNR	187
21821	3.669317746079476e-05	DNAJC6	9829
1671	3.669317200774176e-05	PAIP1	10605
6470	3.6693162714673145e-05	OBSL1	23363
4976	3.669311416222788e-05	IDO2	169355
1438	3.669307936006849e-05	TUBGCP3	10426
19443	3.669305549622596e-05	LONP2	83752
15518	3.669298536767032e-05	RARS1	5917
3148	3.669295869061687e-05	CCR4	1233
5146	3.6692909070205845e-05	DSG1	1828
21892	3.6692895463216605e-05	KLHL21	9903
12924	3.669289280032603e-05	IFT25	51668
16629	3.669286413518084e-05	ST3GAL3	6487
1640	3.669281190123031e-05	SIVA1	10572
17082	3.669274046520965e-05	ITPRID2	6744
13779	3.6692628777140584e-05	ATG16L1	55054
2488	3.6692539785956384e-05	CHN2	1124
13022	3.6692476809622466e-05	PFKFB1	5207
17007	3.6692475674039945e-05	SOX5	6660
9058	3.669247428099187e-05	SERPIND1	3053
12940	3.669242865337871e-05	ATP5MC2	517
12126	3.669239536682724e-05	NRTN	4902
19777	3.669236911087313e-05	GNPAT	8443
15408	3.6692357427085054e-05	TP53INP2	58476
15351	3.66923474666375e-05	PTPRB	5787
13026	3.6692345250668183e-05	PFKFB4	5210
3963	3.6692238665542665e-05	CRYZ	1429
8803	3.669222455348767e-05	CLEC2D	29121
14032	3.669218660718369e-05	MIS18BP1	55320
18548	3.6692154953773086e-05	CLIP4	79745
6659	3.66921534187886e-05	ACOT9	23597
10318	3.66921290870908e-05	KRT6B	3854
11336	3.6692077404167325e-05	MAGEA3	4102
15411	3.66920638961859e-05	RHOU	58480
14285	3.669183792144938e-05	DOK4	55715
16746	3.6691743782977914e-05	SMTN	6525
2885	3.66917312766681e-05	RPL39L	116832
21440	3.6691685475641335e-05	CDYL	9425
8962	3.66916157640281e-05	SLC25A24	29957
20559	3.669153931487476e-05	NAE1	8883
12726	3.669149786269649e-05	PDE1C	5137
9320	3.669146661284515e-05	DNAJB2	3300
4893	3.6691415491794736e-05	DDX1	1653
13714	3.669140057294539e-05	PPOX	5498
5653	3.6691382921777374e-05	FANCE	2178
7172	3.6691346229511815e-05	POLR1A	25885
18810	3.669132522880291e-05	ZNF703	80139
10312	3.6691214276517074e-05	KRT1	3848
7421	3.669115772681473e-05	PITPNC1	26207
20902	3.6691101518177286e-05	MTMR4	9110
2610	3.66910960397393e-05	PDAP1	11333
9231	3.6691044788833915e-05	HOXA4	3201
3343	3.6690965750196694e-05	CNR2	1269
21852	3.669095655511957e-05	MED24	9862
17040	3.6690955733668384e-05	BPHL	670
15375	3.6690905890432894e-05	PURA	5813
12870	3.6690897134968415e-05	TRIM33	51592
11350	3.669080673776218e-05	MAGOH	4116
18744	3.6690796298214985e-05	SVEP1	79987
9115	3.6690790498485534e-05	UBE2K	3093
19612	3.669075222659538e-05	PPP1R1B	84152
7587	3.6690620803802946e-05	GDF10	2662
15655	3.669060607555556e-05	RNASE4	6038
2163	3.669060151570896e-05	TCERG1	10915
12496	3.669056237255525e-05	ABHD5	51099
21479	3.669042500055381e-05	CHST3	9469
20104	3.669032970869677e-05	PPFIA4	8497
14420	3.669027884093726e-05	PKN2	5586
1647	3.6690237312180983e-05	GNLY	10578
727	3.6690202283516526e-05	AP1M2	10053
6304	3.6690172947273984e-05	CEP68	23177
18118	3.669016881203874e-05	ZNF185	7739
6677	3.669011462832712e-05	BACE1	23621
2153	3.669010662126475e-05	MAN1A2	10905
21954	3.6690064560546446e-05	THRAP3	9967
11886	3.6690021234561204e-05	MYH6	4624
7296	3.668984333332322e-05	SPATS2L	26010
7578	3.6689789998299735e-05	CKAP2	26586
4285	3.6689740228832346e-05	CTF1	1489
16652	3.668973870855094e-05	SIM2	6493
15347	3.668973288074021e-05	PTPRA	5786
16655	3.66896727146914e-05	NT5DC2	64943
8121	3.668961411406153e-05	GAS2L3	283431
7475	3.668955775478867e-05	TINF2	26277
21501	3.6689523679171005e-05	AKAP5	9495
2926	3.6689362092191294e-05	AP1S1	1174
18342	3.6689351804754654e-05	EFHD2	79180
1194	3.6689337607049874e-05	OLIG2	10215
2196	3.668933430456053e-05	SEC61B	10952
1039	3.668932172360781e-05	RBM5	10181
21768	3.668930021338108e-05	RAPGEF5	9771
21703	3.6689290025909193e-05	ULK2	9706
2312	3.6689240334769203e-05	CNTRL	11064
